service_date,route_id,direction_id,half_trip_id,stop_id,time_point_id,time_point_order,point_type,standard_type,scheduled,actual,scheduled_headway,headway,delay_time,day_week
2022-10-01,07,Outbound,57067914.0,33,ctypt,5,Endpoint,Schedule,1900-01-01 09:56:00,1900-01-01 10:02:08,,,6.133333333333334,0
2022-10-01,07,Outbound,57066350.0,16535,otsum,1,Startpoint,Schedule,1900-01-01 10:22:00,1900-01-01 10:20:15,,,0.0,0
2022-10-01,07,Outbound,57066350.0,6564,sosta,2,Midpoint,Schedule,1900-01-01 10:25:00,1900-01-01 10:23:56,,,0.0,0
2022-10-01,07,Outbound,57066350.0,889,bcec,3,Midpoint,Schedule,1900-01-01 10:28:00,1900-01-01 10:27:04,,,0.0,0
2022-10-01,07,Outbound,57066350.0,879,lbrwy,4,Midpoint,Schedule,1900-01-01 10:31:00,1900-01-01 10:32:01,,,1.0166666666666666,0
2022-10-01,07,Outbound,57066350.0,33,ctypt,5,Endpoint,Schedule,1900-01-01 10:36:00,1900-01-01 10:35:22,,,0.0,0
2022-10-01,07,Outbound,57066352.0,16535,otsum,1,Startpoint,Schedule,1900-01-01 11:02:00,1900-01-01 11:00:39,,,0.0,0
2022-10-01,07,Outbound,57066352.0,6564,sosta,2,Midpoint,Schedule,1900-01-01 11:05:00,1900-01-01 11:03:12,,,0.0,0
2022-10-01,07,Outbound,57066352.0,889,bcec,3,Midpoint,Schedule,1900-01-01 11:08:00,1900-01-01 11:05:42,,,0.0,0
2022-10-01,07,Outbound,57066352.0,879,lbrwy,4,Midpoint,Schedule,1900-01-01 11:11:00,1900-01-01 11:09:13,,,0.0,0
2022-10-01,07,Outbound,57066352.0,33,ctypt,5,Endpoint,Schedule,1900-01-01 11:16:00,1900-01-01 11:12:13,,,0.0,0
2022-10-01,07,Outbound,57066354.0,16535,otsum,1,Startpoint,Schedule,1900-01-01 11:43:00,1900-01-01 11:42:16,,,0.0,0
2022-10-01,07,Outbound,57066354.0,6564,sosta,2,Midpoint,Schedule,1900-01-01 11:46:00,1900-01-01 11:44:52,,,0.0,0
2022-10-01,07,Outbound,57066354.0,889,bcec,3,Midpoint,Schedule,1900-01-01 11:49:00,1900-01-01 11:48:19,,,0.0,0
2022-10-01,07,Outbound,57066354.0,879,lbrwy,4,Midpoint,Schedule,1900-01-01 11:52:00,1900-01-01 11:51:12,,,0.0,0
2022-10-01,07,Outbound,57066354.0,33,ctypt,5,Endpoint,Schedule,1900-01-01 11:57:00,1900-01-01 11:54:05,,,0.0,0
2022-10-01,07,Outbound,57066356.0,16535,otsum,1,Startpoint,Schedule,1900-01-01 12:25:00,1900-01-01 12:23:42,,,0.0,0
2022-10-01,07,Outbound,57066356.0,6564,sosta,2,Midpoint,Schedule,1900-01-01 12:28:00,1900-01-01 12:26:41,,,0.0,0
2022-10-01,07,Outbound,57066356.0,889,bcec,3,Midpoint,Schedule,1900-01-01 12:31:00,1900-01-01 12:29:18,,,0.0,0
2022-10-01,07,Outbound,57066356.0,879,lbrwy,4,Midpoint,Schedule,1900-01-01 12:34:00,1900-01-01 12:35:14,,,1.2333333333333334,0
2022-10-01,07,Outbound,57066356.0,33,ctypt,5,Endpoint,Schedule,1900-01-01 12:39:00,1900-01-01 12:38:08,,,0.0,0
2022-10-01,07,Outbound,57066358.0,16535,otsum,1,Startpoint,Schedule,1900-01-01 13:07:00,1900-01-01 13:05:38,,,0.0,0
2022-10-01,07,Outbound,57066358.0,6564,sosta,2,Midpoint,Schedule,1900-01-01 13:10:00,1900-01-01 13:09:10,,,0.0,0
2022-10-01,07,Outbound,57066358.0,889,bcec,3,Midpoint,Schedule,1900-01-01 13:13:00,1900-01-01 13:10:35,,,0.0,0
2022-10-01,07,Outbound,57066358.0,879,lbrwy,4,Midpoint,Schedule,1900-01-01 13:17:00,1900-01-01 13:15:42,,,0.0,0
2022-10-01,07,Outbound,57066358.0,33,ctypt,5,Endpoint,Schedule,1900-01-01 13:22:00,1900-01-01 13:18:01,,,0.0,0
2022-10-01,07,Outbound,57066360.0,16535,otsum,1,Startpoint,Schedule,1900-01-01 13:49:00,1900-01-01 13:49:19,,,0.31666666666666665,0
2022-10-01,07,Outbound,57066360.0,6564,sosta,2,Midpoint,Schedule,1900-01-01 13:52:00,1900-01-01 13:52:48,,,0.8,0
2022-10-01,07,Outbound,57066360.0,889,bcec,3,Midpoint,Schedule,1900-01-01 13:55:00,1900-01-01 13:55:51,,,0.85,0
2022-10-01,07,Outbound,57066360.0,879,lbrwy,4,Midpoint,Schedule,1900-01-01 13:59:00,1900-01-01 14:01:42,,,2.7,0
2022-10-01,07,Outbound,57066360.0,33,ctypt,5,Endpoint,Schedule,1900-01-01 14:04:00,1900-01-01 14:05:13,,,1.2166666666666666,0
2022-10-01,07,Outbound,57066362.0,16535,otsum,1,Startpoint,Schedule,1900-01-01 14:30:00,1900-01-01 14:31:34,,,1.5666666666666667,0
2022-10-01,07,Outbound,57066362.0,6564,sosta,2,Midpoint,Schedule,1900-01-01 14:33:00,1900-01-01 14:35:21,,,2.35,0
2022-10-01,07,Outbound,57066362.0,889,bcec,3,Midpoint,Schedule,1900-01-01 14:36:00,1900-01-01 14:37:30,,,1.5,0
2022-10-01,07,Outbound,57066362.0,879,lbrwy,4,Midpoint,Schedule,1900-01-01 14:40:00,1900-01-01 14:43:55,,,3.9166666666666665,0
2022-10-01,07,Outbound,57066362.0,33,ctypt,5,Endpoint,Schedule,1900-01-01 14:45:00,1900-01-01 14:47:06,,,2.1,0
2022-10-01,07,Outbound,57066364.0,16535,otsum,1,Startpoint,Schedule,1900-01-01 15:10:00,1900-01-01 15:12:29,,,2.4833333333333334,0
2022-10-01,07,Outbound,57066364.0,6564,sosta,2,Midpoint,Schedule,1900-01-01 15:13:00,1900-01-01 15:15:59,,,2.9833333333333334,0
2022-10-01,07,Outbound,57066364.0,889,bcec,3,Midpoint,Schedule,1900-01-01 15:16:00,1900-01-01 15:18:26,,,2.433333333333333,0
2022-10-01,07,Outbound,57066364.0,879,lbrwy,4,Midpoint,Schedule,1900-01-01 15:20:00,1900-01-01 15:24:09,,,4.15,0
2022-10-01,07,Outbound,57066364.0,33,ctypt,5,Endpoint,Schedule,1900-01-01 15:25:00,1900-01-01 15:27:33,,,2.55,0
2022-10-01,07,Outbound,57066366.0,16535,otsum,1,Startpoint,Schedule,1900-01-01 15:50:00,1900-01-01 15:51:45,,,1.75,0
2022-10-01,07,Outbound,57066366.0,6564,sosta,2,Midpoint,Schedule,1900-01-01 15:53:00,1900-01-01 15:55:48,,,2.8,0
2022-10-01,07,Outbound,57066366.0,889,bcec,3,Midpoint,Schedule,1900-01-01 15:56:00,1900-01-01 15:57:45,,,1.75,0
2022-10-01,07,Outbound,57066366.0,879,lbrwy,4,Midpoint,Schedule,1900-01-01 16:00:00,1900-01-01 16:02:42,,,2.7,0
2022-10-01,07,Outbound,57066366.0,33,ctypt,5,Endpoint,Schedule,1900-01-01 16:05:00,1900-01-01 16:06:13,,,1.2166666666666666,0
2022-10-01,07,Outbound,57066368.0,16535,otsum,1,Startpoint,Schedule,1900-01-01 16:30:00,1900-01-01 16:30:09,,,0.15,0
2022-10-01,07,Outbound,57066368.0,6564,sosta,2,Midpoint,Schedule,1900-01-01 16:33:00,1900-01-01 16:34:16,,,1.2666666666666666,0
2022-10-01,07,Outbound,57066368.0,889,bcec,3,Midpoint,Schedule,1900-01-01 16:35:00,1900-01-01 16:37:21,,,2.35,0
2022-10-01,07,Outbound,57066368.0,879,lbrwy,4,Midpoint,Schedule,1900-01-01 16:39:00,1900-01-01 16:41:12,,,2.2,0
2022-10-01,07,Outbound,57066368.0,33,ctypt,5,Endpoint,Schedule,1900-01-01 16:44:00,,,,0.0,0
2022-10-01,07,Outbound,57066333.0,16535,otsum,1,Startpoint,Schedule,1900-01-01 17:10:00,1900-01-01 17:16:50,,,6.833333333333333,0
2022-10-01,07,Outbound,57066333.0,6564,sosta,2,Midpoint,Schedule,1900-01-01 17:13:00,1900-01-01 17:20:32,,,7.533333333333333,0
2022-10-01,07,Outbound,57066333.0,889,bcec,3,Midpoint,Schedule,1900-01-01 17:15:00,1900-01-01 17:23:17,,,8.283333333333333,0
2022-10-01,07,Outbound,57066333.0,879,lbrwy,4,Midpoint,Schedule,1900-01-01 17:19:00,1900-01-01 17:28:29,,,9.483333333333333,0
2022-10-01,07,Outbound,57066333.0,33,ctypt,5,Endpoint,Schedule,1900-01-01 17:24:00,1900-01-01 17:32:13,,,8.216666666666667,0
2022-10-01,07,Outbound,57066335.0,16535,otsum,1,Startpoint,Schedule,1900-01-01 17:50:00,1900-01-01 17:51:49,,,1.8166666666666667,0
2022-10-01,07,Outbound,57066335.0,6564,sosta,2,Midpoint,Schedule,1900-01-01 17:53:00,1900-01-01 17:54:58,,,1.9666666666666666,0
2022-10-01,07,Outbound,57066335.0,889,bcec,3,Midpoint,Schedule,1900-01-01 17:55:00,1900-01-01 17:57:26,,,2.433333333333333,0
2022-10-01,07,Outbound,57066335.0,879,lbrwy,4,Midpoint,Schedule,1900-01-01 17:59:00,1900-01-01 18:01:47,,,2.783333333333333,0
2022-10-01,07,Outbound,57066335.0,33,ctypt,5,Endpoint,Schedule,1900-01-01 18:04:00,1900-01-01 18:04:53,,,0.8833333333333333,0
2022-10-01,07,Outbound,57066337.0,16535,otsum,1,Startpoint,Schedule,1900-01-01 18:30:00,1900-01-01 18:30:08,,,0.13333333333333333,0
2022-10-01,07,Outbound,57066337.0,6564,sosta,2,Midpoint,Schedule,1900-01-01 18:33:00,1900-01-01 18:34:26,,,1.4333333333333333,0
2022-10-01,07,Outbound,57066337.0,889,bcec,3,Midpoint,Schedule,1900-01-01 18:35:00,1900-01-01 18:36:52,,,1.8666666666666667,0
2022-10-01,07,Outbound,57066337.0,879,lbrwy,4,Midpoint,Schedule,1900-01-01 18:39:00,1900-01-01 18:41:51,,,2.85,0
2022-10-01,07,Outbound,57066337.0,33,ctypt,5,Endpoint,Schedule,1900-01-01 18:44:00,1900-01-01 18:45:22,,,1.3666666666666667,0
2022-10-01,07,Outbound,57066339.0,16535,otsum,1,Startpoint,Schedule,1900-01-01 19:10:00,1900-01-01 19:18:20,,,8.333333333333334,0
2022-10-01,07,Outbound,57066339.0,6564,sosta,2,Midpoint,Schedule,1900-01-01 19:13:00,1900-01-01 19:21:13,,,8.216666666666667,0
2022-10-01,07,Outbound,57066339.0,889,bcec,3,Midpoint,Schedule,1900-01-01 19:15:00,1900-01-01 19:24:08,,,9.133333333333333,0
2022-10-01,07,Outbound,57066339.0,879,lbrwy,4,Midpoint,Schedule,1900-01-01 19:19:00,1900-01-01 19:29:42,,,10.7,0
2022-10-01,07,Outbound,57066339.0,33,ctypt,5,Endpoint,Schedule,1900-01-01 19:24:00,1900-01-01 19:33:08,,,9.133333333333333,0
2022-10-01,07,Outbound,57066341.0,16535,otsum,1,Startpoint,Schedule,1900-01-01 19:50:00,1900-01-01 19:54:08,,,4.133333333333334,0
2022-10-01,07,Outbound,57066341.0,6564,sosta,2,Midpoint,Schedule,1900-01-01 19:52:00,1900-01-01 19:57:30,,,5.5,0
2022-10-01,07,Outbound,57066341.0,889,bcec,3,Midpoint,Schedule,1900-01-01 19:54:00,1900-01-01 20:00:23,,,6.383333333333334,0
2022-10-01,07,Outbound,57066341.0,879,lbrwy,4,Midpoint,Schedule,1900-01-01 19:58:00,1900-01-01 20:04:32,,,6.533333333333333,0
2022-10-01,07,Outbound,57066341.0,33,ctypt,5,Endpoint,Schedule,1900-01-01 20:03:00,1900-01-01 20:07:21,,,4.35,0
2022-10-01,07,Outbound,57066343.0,16535,otsum,1,Startpoint,Schedule,1900-01-01 20:30:00,1900-01-01 20:30:08,,,0.13333333333333333,0
2022-10-01,07,Outbound,57066343.0,6564,sosta,2,Midpoint,Schedule,1900-01-01 20:32:00,1900-01-01 20:33:00,,,1.0,0
2022-10-01,07,Outbound,57066343.0,889,bcec,3,Midpoint,Schedule,1900-01-01 20:34:00,1900-01-01 20:37:02,,,3.033333333333333,0
2022-10-01,07,Outbound,57066343.0,879,lbrwy,4,Midpoint,Schedule,1900-01-01 20:38:00,1900-01-01 20:41:11,,,3.183333333333333,0
2022-10-01,07,Outbound,57066343.0,33,ctypt,5,Endpoint,Schedule,1900-01-01 20:43:00,1900-01-01 20:43:43,,,0.7166666666666667,0
2022-10-01,07,Outbound,57066345.0,16535,otsum,1,Startpoint,Schedule,1900-01-01 21:10:00,1900-01-01 21:10:05,,,0.08333333333333333,0
2022-10-01,07,Outbound,57066345.0,6564,sosta,2,Midpoint,Schedule,1900-01-01 21:12:00,1900-01-01 21:12:51,,,0.85,0
2022-10-01,07,Outbound,57066345.0,889,bcec,3,Midpoint,Schedule,1900-01-01 21:14:00,1900-01-01 21:15:34,,,1.5666666666666667,0
2022-10-01,07,Outbound,57066345.0,879,lbrwy,4,Midpoint,Schedule,1900-01-01 21:18:00,1900-01-01 21:19:57,,,1.95,0
2022-10-01,07,Outbound,57066345.0,33,ctypt,5,Endpoint,Schedule,1900-01-01 21:23:00,1900-01-01 21:22:53,,,0.0,0
2022-10-01,07,Outbound,57066347.0,16535,otsum,1,Startpoint,Schedule,1900-01-01 21:50:00,1900-01-01 21:50:06,,,0.1,0
2022-10-01,07,Outbound,57066347.0,6564,sosta,2,Midpoint,Schedule,1900-01-01 21:52:00,1900-01-01 21:53:32,,,1.5333333333333334,0
2022-10-01,07,Outbound,57066347.0,889,bcec,3,Midpoint,Schedule,1900-01-01 21:54:00,1900-01-01 21:55:44,,,1.7333333333333334,0
2022-10-01,07,Outbound,57066347.0,879,lbrwy,4,Midpoint,Schedule,1900-01-01 21:58:00,1900-01-01 21:58:47,,,0.7833333333333333,0
2022-10-01,07,Outbound,57066347.0,33,ctypt,5,Endpoint,Schedule,1900-01-01 22:03:00,1900-01-01 22:02:03,,,0.0,0
2022-10-01,07,Outbound,57066349.0,16535,otsum,1,Startpoint,Schedule,1900-01-01 22:30:00,1900-01-01 22:30:25,,,0.4166666666666667,0
2022-10-01,07,Outbound,57066349.0,6564,sosta,2,Midpoint,Schedule,1900-01-01 22:32:00,1900-01-01 22:33:01,,,1.0166666666666666,0
2022-10-01,07,Outbound,57066349.0,889,bcec,3,Midpoint,Schedule,1900-01-01 22:34:00,1900-01-01 22:35:41,,,1.6833333333333333,0
2022-10-01,07,Outbound,57066349.0,879,lbrwy,4,Midpoint,Schedule,1900-01-01 22:38:00,1900-01-01 22:39:08,,,1.1333333333333333,0
2022-10-01,07,Outbound,57066349.0,33,ctypt,5,Endpoint,Schedule,1900-01-01 22:43:00,1900-01-01 22:41:29,,,0.0,0
2022-10-01,08,Inbound,57067066.0,111,umass,1,Startpoint,Schedule,1900-01-01 06:30:00,1900-01-01 06:25:42,,,0.0,0
2022-10-01,08,Inbound,57067066.0,121,jfk,2,Midpoint,Schedule,1900-01-01 06:33:00,1900-01-01 06:34:10,,,1.1666666666666667,0
2022-10-01,08,Inbound,57067066.0,123,edevt,3,Midpoint,Schedule,1900-01-01 06:35:00,1900-01-01 06:38:26,,,3.433333333333333,0
2022-10-01,08,Inbound,57067066.0,10015,bumed,4,Midpoint,Schedule,1900-01-01 06:43:00,1900-01-01 06:48:12,,,5.2,0
2022-10-01,08,Inbound,57067066.0,64,nubn,5,Midpoint,Schedule,1900-01-01 06:50:00,1900-01-01 06:53:23,,,3.3833333333333333,0
2022-10-01,08,Inbound,57067066.0,17863,rugg,6,Midpoint,Schedule,1900-01-01 06:53:00,1900-01-01 06:58:22,,,5.366666666666666,0
2022-10-01,08,Inbound,57067066.0,1799,hrugg,7,Midpoint,Schedule,1900-01-01 06:55:00,1900-01-01 07:00:45,,,5.75,0
2022-10-01,08,Inbound,57067066.0,1804,brlng,8,Midpoint,Schedule,1900-01-01 06:59:00,1900-01-01 07:06:02,,,7.033333333333333,0
2022-10-01,08,Inbound,57067066.0,1563,fnypk,9,Midpoint,Schedule,1900-01-01 07:01:00,1900-01-01 07:09:54,,,8.9,0
2022-10-01,08,Inbound,57067949.0,111,umass,1,Startpoint,Schedule,1900-01-01 07:05:00,,,,0.0,0
2022-10-01,08,Inbound,57067066.0,899,kenbs,10,Endpoint,Schedule,1900-01-01 07:07:00,1900-01-01 07:11:33,,,4.55,0
2022-10-01,08,Inbound,57067949.0,121,jfk,2,Midpoint,Schedule,1900-01-01 07:08:00,1900-01-01 07:22:22,,,14.366666666666667,0
2022-10-01,08,Inbound,57067949.0,123,edevt,3,Midpoint,Schedule,1900-01-01 07:10:00,1900-01-01 07:26:22,,,16.366666666666667,0
2022-10-01,08,Inbound,57067949.0,10015,bumed,4,Midpoint,Schedule,1900-01-01 07:18:00,1900-01-01 07:34:46,,,16.766666666666666,0
2022-10-01,08,Inbound,57067949.0,64,nubn,5,Midpoint,Schedule,1900-01-01 07:25:00,1900-01-01 07:39:23,,,14.383333333333333,0
2022-10-01,08,Inbound,57067949.0,17863,rugg,6,Midpoint,Schedule,1900-01-01 07:29:00,1900-01-01 07:44:21,,,15.35,0
2022-10-01,08,Inbound,57067949.0,1799,hrugg,7,Midpoint,Schedule,1900-01-01 07:31:00,1900-01-01 07:45:49,,,14.816666666666666,0
2022-10-01,08,Inbound,57067949.0,1804,brlng,8,Midpoint,Schedule,1900-01-01 07:35:00,1900-01-01 07:51:18,,,16.3,0
2022-10-01,08,Inbound,57067949.0,1563,fnypk,9,Midpoint,Schedule,1900-01-01 07:37:00,1900-01-01 07:55:39,,,18.65,0
2022-10-01,08,Inbound,57066794.0,111,umass,1,Startpoint,Schedule,1900-01-01 07:40:00,1900-01-01 07:40:23,,,0.38333333333333336,0
2022-10-01,08,Inbound,57066794.0,121,jfk,2,Midpoint,Schedule,1900-01-01 07:43:00,1900-01-01 07:43:28,,,0.4666666666666667,0
2022-10-01,08,Inbound,57067949.0,899,kenbs,10,Endpoint,Schedule,1900-01-01 07:43:00,1900-01-01 07:56:36,,,13.6,0
2022-10-01,08,Inbound,57066794.0,123,edevt,3,Midpoint,Schedule,1900-01-01 07:45:00,1900-01-01 07:46:26,,,1.4333333333333333,0
2022-10-01,08,Inbound,57066794.0,10015,bumed,4,Midpoint,Schedule,1900-01-01 07:53:00,1900-01-01 07:56:09,,,3.15,0
2022-10-01,08,Inbound,57066794.0,64,nubn,5,Midpoint,Schedule,1900-01-01 08:00:00,1900-01-01 08:02:32,,,2.533333333333333,0
2022-10-01,08,Inbound,57066794.0,17863,rugg,6,Midpoint,Schedule,1900-01-01 08:04:00,1900-01-01 08:07:58,,,3.966666666666667,0
2022-10-01,08,Inbound,57066794.0,1799,hrugg,7,Midpoint,Schedule,1900-01-01 08:06:00,1900-01-01 08:09:45,,,3.75,0
2022-10-01,08,Inbound,57066794.0,1804,brlng,8,Midpoint,Schedule,1900-01-01 08:10:00,1900-01-01 08:13:45,,,3.75,0
2022-10-01,08,Inbound,57066794.0,1563,fnypk,9,Midpoint,Schedule,1900-01-01 08:12:00,1900-01-01 08:16:21,,,4.35,0
2022-10-01,08,Inbound,57066372.0,111,umass,1,Startpoint,Schedule,1900-01-01 08:15:00,1900-01-01 08:15:48,,,0.8,0
2022-10-01,08,Inbound,57066372.0,121,jfk,2,Midpoint,Schedule,1900-01-01 08:18:00,1900-01-01 08:21:16,,,3.2666666666666666,0
2022-10-01,08,Inbound,57066794.0,899,kenbs,10,Endpoint,Schedule,1900-01-01 08:18:00,1900-01-01 08:17:31,,,0.0,0
2022-10-01,08,Inbound,57066372.0,123,edevt,3,Midpoint,Schedule,1900-01-01 08:20:00,1900-01-01 08:24:40,,,4.666666666666667,0
2022-10-01,08,Inbound,57066372.0,10015,bumed,4,Midpoint,Schedule,1900-01-01 08:28:00,1900-01-01 08:32:03,,,4.05,0
2022-10-01,08,Inbound,57066372.0,64,nubn,5,Midpoint,Schedule,1900-01-01 08:35:00,1900-01-01 08:37:19,,,2.316666666666667,0
2022-10-01,08,Inbound,57066372.0,17863,rugg,6,Midpoint,Schedule,1900-01-01 08:39:00,1900-01-01 08:41:29,,,2.4833333333333334,0
2022-10-01,08,Inbound,57066372.0,1799,hrugg,7,Midpoint,Schedule,1900-01-01 08:41:00,1900-01-01 08:44:14,,,3.2333333333333334,0
2022-10-01,08,Inbound,57066372.0,1804,brlng,8,Midpoint,Schedule,1900-01-01 08:45:00,1900-01-01 08:48:08,,,3.1333333333333333,0
2022-10-01,08,Inbound,57066372.0,1563,fnypk,9,Midpoint,Schedule,1900-01-01 08:47:00,1900-01-01 08:52:02,,,5.033333333333333,0
2022-10-01,08,Inbound,57067951.0,111,umass,1,Startpoint,Schedule,1900-01-01 08:50:00,1900-01-01 08:55:13,,,5.216666666666667,0
2022-10-01,08,Inbound,57067951.0,121,jfk,2,Midpoint,Schedule,1900-01-01 08:53:00,1900-01-01 08:57:42,,,4.7,0
2022-10-01,08,Inbound,57066372.0,899,kenbs,10,Endpoint,Schedule,1900-01-01 08:53:00,1900-01-01 08:52:27,,,0.0,0
2022-10-01,08,Inbound,57067951.0,123,edevt,3,Midpoint,Schedule,1900-01-01 08:55:00,1900-01-01 09:00:33,,,5.55,0
2022-10-01,08,Inbound,57067951.0,10015,bumed,4,Midpoint,Schedule,1900-01-01 09:03:00,1900-01-01 09:12:33,,,9.55,0
2022-10-01,08,Inbound,57067951.0,64,nubn,5,Midpoint,Schedule,1900-01-01 09:10:00,1900-01-01 09:17:34,,,7.566666666666666,0
2022-10-01,08,Inbound,57067951.0,17863,rugg,6,Midpoint,Schedule,1900-01-01 09:14:00,1900-01-01 09:24:03,,,10.05,0
2022-10-01,08,Inbound,57067951.0,1799,hrugg,7,Midpoint,Schedule,1900-01-01 09:16:00,1900-01-01 09:26:19,,,10.316666666666666,0
2022-10-01,08,Inbound,57066376.0,111,umass,1,Startpoint,Schedule,1900-01-01 09:20:00,1900-01-01 09:21:16,,,1.2666666666666666,0
2022-10-01,08,Inbound,57067951.0,1804,brlng,8,Midpoint,Schedule,1900-01-01 09:21:00,1900-01-01 09:31:47,,,10.783333333333333,0
2022-10-01,08,Inbound,57066376.0,121,jfk,2,Midpoint,Schedule,1900-01-01 09:23:00,1900-01-01 09:25:23,,,2.3833333333333333,0
2022-10-01,08,Inbound,57066376.0,123,edevt,3,Midpoint,Schedule,1900-01-01 09:25:00,1900-01-01 09:28:23,,,3.3833333333333333,0
2022-10-01,08,Inbound,57067951.0,1563,fnypk,9,Midpoint,Schedule,1900-01-01 09:25:00,1900-01-01 09:35:23,,,10.383333333333333,0
2022-10-01,08,Inbound,57066376.0,29051,sobay,4,Midpoint,Schedule,1900-01-01 09:28:00,1900-01-01 09:33:08,,,5.133333333333334,0
2022-10-01,08,Inbound,57067951.0,899,kenbs,10,Endpoint,Schedule,1900-01-01 09:31:00,1900-01-01 09:37:02,,,6.033333333333333,0
2022-10-01,08,Inbound,57066376.0,10015,bumed,5,Midpoint,Schedule,1900-01-01 09:38:00,1900-01-01 09:44:00,,,6.0,0
2022-10-01,08,Inbound,57066376.0,64,nubn,6,Midpoint,Schedule,1900-01-01 09:45:00,1900-01-01 09:50:39,,,5.65,0
2022-10-01,08,Inbound,57066376.0,17863,rugg,7,Midpoint,Schedule,1900-01-01 09:49:00,1900-01-01 09:56:17,,,7.283333333333333,0
2022-10-01,08,Inbound,57066376.0,1799,hrugg,8,Midpoint,Schedule,1900-01-01 09:51:00,1900-01-01 09:58:00,,,7.0,0
2022-10-01,08,Inbound,57066376.0,1804,brlng,9,Midpoint,Schedule,1900-01-01 09:56:00,1900-01-01 10:03:01,,,7.016666666666667,0
2022-10-01,08,Inbound,57066376.0,1563,fnypk,10,Midpoint,Schedule,1900-01-01 10:00:00,1900-01-01 10:07:58,,,7.966666666666667,0
2022-10-01,08,Inbound,57066374.0,111,umass,1,Startpoint,Schedule,1900-01-01 10:00:00,1900-01-01 10:00:06,,,0.1,0
2022-10-01,08,Inbound,57066374.0,121,jfk,2,Midpoint,Schedule,1900-01-01 10:03:00,1900-01-01 10:06:31,,,3.5166666666666666,0
2022-10-01,08,Inbound,57066374.0,123,edevt,3,Midpoint,Schedule,1900-01-01 10:05:00,1900-01-01 10:10:45,,,5.75,0
2022-10-01,08,Inbound,57066376.0,899,kenbs,11,Endpoint,Schedule,1900-01-01 10:07:00,1900-01-01 10:08:33,,,1.55,0
2022-10-01,08,Inbound,57066374.0,29051,sobay,4,Midpoint,Schedule,1900-01-01 10:08:00,1900-01-01 10:18:02,,,10.033333333333333,0
2022-10-01,08,Inbound,57066374.0,10015,bumed,5,Midpoint,Schedule,1900-01-01 10:18:00,1900-01-01 10:30:49,,,12.816666666666666,0
2022-10-01,08,Inbound,57066374.0,64,nubn,6,Midpoint,Schedule,1900-01-01 10:25:00,1900-01-01 10:38:28,,,13.466666666666667,0
2022-10-01,08,Inbound,57066374.0,17863,rugg,7,Midpoint,Schedule,1900-01-01 10:29:00,1900-01-01 10:44:33,,,15.55,0
2022-10-01,08,Inbound,57066374.0,1799,hrugg,8,Midpoint,Schedule,1900-01-01 10:31:00,1900-01-01 10:47:18,,,16.3,0
2022-10-01,08,Inbound,57066374.0,1804,brlng,9,Midpoint,Schedule,1900-01-01 10:36:00,1900-01-01 10:52:47,,,16.783333333333335,0
2022-10-01,08,Inbound,57066374.0,1563,fnypk,10,Midpoint,Schedule,1900-01-01 10:40:00,1900-01-01 10:58:01,,,18.016666666666666,0
2022-10-01,08,Inbound,57066403.0,111,umass,1,Startpoint,Schedule,1900-01-01 10:40:00,1900-01-01 10:38:53,,,0.0,0
2022-10-01,08,Inbound,57066403.0,121,jfk,2,Midpoint,Schedule,1900-01-01 10:43:00,1900-01-01 10:42:46,,,0.0,0
2022-10-01,08,Inbound,57066403.0,123,edevt,3,Midpoint,Schedule,1900-01-01 10:46:00,1900-01-01 10:47:47,,,1.7833333333333334,0
2022-10-01,08,Inbound,57066374.0,899,kenbs,11,Endpoint,Schedule,1900-01-01 10:47:00,1900-01-01 10:59:34,,,12.566666666666666,0
2022-10-01,08,Inbound,57066403.0,29051,sobay,4,Midpoint,Schedule,1900-01-01 10:50:00,1900-01-01 10:53:53,,,3.8833333333333333,0
2022-10-01,08,Inbound,57066403.0,10015,bumed,5,Midpoint,Schedule,1900-01-01 11:00:00,1900-01-01 11:05:55,,,5.916666666666667,0
2022-10-01,08,Inbound,57066403.0,64,nubn,6,Midpoint,Schedule,1900-01-01 11:07:00,1900-01-01 11:11:18,,,4.3,0
2022-10-01,08,Inbound,57066403.0,17863,rugg,7,Midpoint,Schedule,1900-01-01 11:11:00,1900-01-01 11:17:20,,,6.333333333333333,0
2022-10-01,08,Inbound,57066403.0,1799,hrugg,8,Midpoint,Schedule,1900-01-01 11:13:00,1900-01-01 11:20:17,,,7.283333333333333,0
2022-10-01,08,Inbound,57066403.0,1804,brlng,9,Midpoint,Schedule,1900-01-01 11:18:00,1900-01-01 11:26:39,,,8.65,0
2022-10-01,08,Inbound,57066378.0,111,umass,1,Startpoint,Schedule,1900-01-01 11:20:00,1900-01-01 11:25:27,,,5.45,0
2022-10-01,08,Inbound,57066403.0,1563,fnypk,10,Midpoint,Schedule,1900-01-01 11:22:00,1900-01-01 11:29:44,,,7.733333333333333,0
2022-10-01,08,Inbound,57066378.0,121,jfk,2,Midpoint,Schedule,1900-01-01 11:23:00,1900-01-01 11:30:40,,,7.666666666666667,0
2022-10-01,08,Inbound,57066378.0,123,edevt,3,Midpoint,Schedule,1900-01-01 11:26:00,1900-01-01 11:34:54,,,8.9,0
2022-10-01,08,Inbound,57066403.0,899,kenbs,11,Endpoint,Schedule,1900-01-01 11:29:00,1900-01-01 11:31:06,,,2.1,0
2022-10-01,08,Inbound,57066378.0,29051,sobay,4,Midpoint,Schedule,1900-01-01 11:30:00,1900-01-01 11:41:03,,,11.05,0
