,id,stop_name,description,longitude,latitude,address,at_street,on_street,municipality,location_type,has_wheelchair_boarding,vehicle_type
8406,node-pktrm-weststairs-lobby,Park Street,Park Street - Bottom of stairs between West Street and Copley & West platform,,,,,,Boston,3,1,
8407,8275,Mystic St @ Russell St,,-71.151205,42.418188,,Garden Street,Mystic Street,Arlington,0,1,3.0
8408,3148,Bellevue Rd @ Standish Rd,,-71.011541,42.300043,,Trevore Street,Bellevue Road,Quincy,0,0,3.0
8409,9206,Main St @ Lodge Ave,,-71.068128,42.447229,,Lodge Avenue,Main Street,Melrose,0,0,3.0
8410,4722,McClellan Highway opp Addison St,,-71.019421,42.38624,,Curtis Street,McClellan Highway,Boston,0,1,3.0
8411,1159,Centre St @ Barbara St,,-71.110544,42.321093,,Barbara Street,Centre Street,Boston,0,1,3.0
8412,1059,River St @ Green St,,-71.105142,42.365072,,Green Street,River Street,Cambridge,0,1,3.0
8413,node-936-platform,World Trade Center,World Trade Center - Bottom of outbound platform elevator,,,,,,Boston,3,1,
8414,node-cntsq-360-platform,Central,Central - Bottom of Escalator 360 for Massachusetts Ave,,,,,,Cambridge,3,1,
8415,3997,Opp 716 S Franklin St,,-71.00803,42.132436,,,South Franklin Street,Holbrook,0,1,3.0
8416,5350,Ferry St @ Bennett St,,-71.053036,42.419133,,Coolidge Street,Ferry Street,Everett,0,1,3.0
8417,15988,Main St @ Elm St,,-71.09993,42.48698,,Elm Street,Main Street,Stoneham,0,1,3.0
8418,node-367-lobby,Broadway,Broadway - Top of platform escalator,,,,,,Boston,3,1,
8419,3175,Harvard St @ Holbrook Rd,,-71.036737,42.26763,,Holbrook Road,Harvard Street,Quincy,0,1,3.0
8420,3423,Hancock St @ Cottage Ave,,-71.001703,42.248397,,Cottage Avenue,Hancock Street,Quincy,0,1,3.0
8421,3153,E Squantum St opp Heath St,,-71.019359,42.296158,,Heath Street,East Squantum Street,Quincy,0,1,3.0
8422,70034,Malden Center,Malden Center - Orange Line - Forest Hills,-71.074381,42.426677,,,,Malden,0,1,1.0
8423,node-coecl-churchstair-platform,Copley,Copley - Bottom of Old South Church stairs,-71.077609,42.350344,,,,Boston,3,1,
8424,82033,156 Oak St,,-71.217212,42.307745,,Needham Street,Oak Street,Newton,0,1,3.0
8425,431,355 Norfolk St opp Withington St,,-71.073001,42.289347,,Withington Street,Norfolk Street,Boston,0,1,3.0
8426,node-880-lobby,Andrew,Andrew - Top of inbound elevator,,,,,,Boston,3,1,
8427,637,Washington St @ Firth Rd,,-71.125513,42.28878,,Firth Road,Washington Street,Boston,0,1,3.0
8428,19215,Florence St @ Ramsdell Rd,,-71.067966,42.428682,,Ramsdell Road,Florence Street,Malden,0,1,3.0
8429,8307,Fellsway W @ Grant Ave,,-71.092796,42.42439,,Grant Avenue,Fellsway West,Medford,0,1,3.0
8430,9170,Riverside Ave @ Park St,,-71.100883,42.414773,,Marine Street,Riverside Avenue,Medford,0,1,3.0
8431,node-wtcst-wtcbstairs-lobby,World Trade Center,World Trade Center - Bottom of first flight of World Trade Center entrance stairs,,,,,,Boston,3,1,
8432,51839,LaGrange St @ Anderer Ln,,-71.170531,42.293541,,,La Grange Street,Boston,0,1,3.0
8433,8671,Main St @ Chamberlain Terr,,-71.226086,42.377556,,Chamberlain Terrace,Main Street,Waltham,0,1,3.0
8434,1273,Washington St @ Commonwealth Ave,,-71.143266,42.343868,,Commonwealth Avenue Frontage Road Westbound,Washington Street,Boston,0,1,3.0
8435,10,Theo Glynn Way @ Newmarket Sq,,-71.068787,42.330555,,Newmarket Square,Theodore Glynn Way,Boston,0,1,3.0
8436,2841,529 Main St,,-71.072681,42.384402,,Sullivan Square,Main Street,Boston,0,1,3.0
8437,7912,Bedford St @ Harrington Rd,,-71.230669,42.450277,,Hancock Street,Bedford Street,Lexington,0,1,3.0
8438,8189,Walnut St @ Watertown St,,-71.209045,42.355527,,Watertown Street,Walnut Street,Newton,0,1,3.0
8439,71265,Adams St @ Butler St - Butler Sta,,-71.064038,42.273318,,Butler Street,Adams Street,Boston,0,1,3.0
8440,place-chels,Chelsea,,-71.041314,42.397024,"174 Everett Ave, Chelsea, MA 02150",,,Chelsea,1,1,
8441,70513,East Somerville,East Somerville - Green Line - (E) Medford/Tufts,-71.087032,42.379881,,,,Somerville,0,1,0.0
8442,4881,Paradise Rd opp Andrew Rd,,-70.918652,42.472749,,Andrew Road,Paradise Road,Swampscott,0,1,3.0
8443,6569,Corporation Way,,-71.075506,42.404686,,,Corporation Way,Medford,0,1,3.0
8444,node-chncl-oglower-lobby,Chinatown,Chinatown - Bottom of stairs between lobby and landing,,,,,,Boston,3,1,
8445,node-brntn-splatstairs-lobby,Braintree,Braintree - Bottom of Red Line platform south stairs,-71.001499,42.207548,,,,Braintree,3,1,
8446,node-415-platform,Courthouse,Courthouse - Bottom of escalator from outbound platform to lobby,,,,,,Boston,3,1,
8447,3308,O'Brien Towers,,-70.963708,42.250419,,,,Quincy,0,1,3.0
8448,18144,Webster St opp Elder Rd,,-71.235576,42.303917,,Elder Road,Webster Street,Needham,0,1,3.0
8449,node-843-busway,Forest Hills,Forest Hills - Bottom of lower busway elevator,-71.113674,42.300601,,,,Boston,3,1,
8450,6307,Playstead Rd @ Clewley Rd,,-71.134837,42.425812,,Clewley Road,Playstead Road,Medford,0,0,3.0
8451,node-sbmnl-stairs-lobby,Stony Brook,Stony Brook - Top of stairs,-71.104258,42.317312,,,,Boston,3,1,
8452,8849,Stow St @ Tavern Rd,,-71.263004,42.374562,,Milton Street,Stow Street,Waltham,0,1,3.0
8453,1642,West St @ Wickford Ln,,-71.026229,42.237318,,Wickford Lane,West Street,Quincy,0,1,3.0
8454,4290,N Main St @ Francis Dr,,-71.053376,42.183273,,,North Main Street,Randolph,0,1,3.0
8455,node-dwnxg-stair16-lobby,Downtown Crossing,Downtown Crossing - Bottom of stairs between Chauncy Street lobby and street,,,,,,Boston,3,1,
8456,place-crtst,Courthouse,,-71.04685,42.35245,"Seaport Blvd and Pittsburg St, Boston, MA",,,Boston,1,1,
8457,106,Massachusetts Ave @ Hancock St,,-71.108618,42.36839,,Hancock Street,Massachusetts Avenue,Cambridge,0,1,3.0
8458,node-chncl-fhupper-landing,Chinatown,Chinatown - Bottom of stairs for street,,,,,,Boston,3,1,
8459,7837,Lexington St @ Roberta Rd,,-71.241216,42.355732,,Roberta Road,Lexington Street,Newton,0,1,3.0
8460,4821,Humphrey St @ Shelton Rd,,-70.898388,42.468747,,Shelton Road,Humphrey Street,Swampscott,0,1,3.0
8461,8641,Massachusetts Ave @ Pelham Rd,,-71.213938,42.440033,,Pelham Road,Massachusetts Avenue,Lexington,0,1,3.0
8462,4166,N Main St @ Soren St,,-71.061665,42.198676,,Soren Street,North Main Street,Randolph,0,1,3.0
8463,4198,Reedsdale Rd @ Meredith Cir,,-71.07344,42.250861,,Spafford Road,Reedsdale Road,Milton,0,1,3.0
8464,place-NEC-2173,Route 128,,-71.147134,42.210308,"50 University Ave, Westwood, MA 02090",,,Westwood,1,1,
8465,node-wondl-eplazacenter,Wonderland,Wonderland - Revere Beach Plaza,-70.991443,42.413607,,,,Revere,3,1,
8466,5085,Highland Ave @ Circle Rd,,-71.083806,42.434479,,Fellsway East,Highland Avenue,Malden,0,1,3.0
8467,852,Vermont St @ Temple St,,-71.168478,42.285412,,Temple Street,Vermont Street,Boston,0,1,3.0
8468,9277,Salem St @ Pleasant St,,-71.068434,42.508789,,Pleasant Street,Salem Street,Wakefield,0,1,3.0
8469,77777,Melnea Cass Blvd @ Washington St,,-71.081253,42.332906,,Washington Street,Melnea Cass Boulevard,Boston,0,1,3.0
8470,9068,Salem St @ Brentwood St,,-71.027039,42.436363,,Brentwood Street,Salem Street,Malden,0,1,3.0
8471,1140,Centre St @ Highland St,,-71.097571,42.324791,,Highland Street,Centre Street,Boston,0,1,3.0
8472,236,Atlantic Ave @ Central St,,-71.052369,42.359022,,Central Street,John F. Fitzgerald Surface Road,Boston,0,1,3.0
8473,826,Centre St @ Glenhaven Rd,,-71.16203,42.270125,,Glenhaven Road,Centre Street,Boston,0,1,3.0
8474,13839,Washington St opp Winter Ct,,-70.946504,42.201902,,Winter Court,Washington Street,Weymouth,0,1,3.0
8475,5386,Bryant St @ Harvard St,,-71.052523,42.424166,,Harvard Street,Bryant Street,Malden,0,1,3.0
8476,4844,Pleasant St @ Maverick St,,-70.862669,42.496275,,Bubier Road,Pleasant Street,Marblehead,0,1,3.0
8477,place-welln,Wellington,,-71.077082,42.40237,"Revere Beach Pkwy and Rivers Edge Dr, Medford, MA 02155",,,Medford,1,1,
8478,3316,Palmer St @ Brockton Ave,,-70.970909,42.257437,,Brockton Avenue,Palmer Street,Quincy,0,1,3.0
8479,9210,Main St @ Rosemont St,,-71.067705,42.436509,,Rosemont Street,Main Street,Malden,0,1,3.0
8480,6623,Flash Rd opp Foxhill Rd,,-70.93282,42.423787,,Foxhill Road,Flash Road,Nahant,0,1,3.0
8481,NHRML-0218,North Billerica,North Billerica - Commuter Rail,-71.280995,42.593248,,,,Billerica,0,1,2.0
8482,514,Washington St @ Coolidge Rd,,-71.070857,42.281176,,Ogden Street,Washington Street,Boston,0,1,3.0
8483,78981,Hartwell Ave @ Westview St,,-71.253388,42.475421,,Westview Street,Hartwell Avenue,Lexington,0,0,3.0
8484,4360,Brook Rd opp Windsor Rd,,-71.086371,42.260622,,Windsor Road,Brook Road,Milton,0,1,3.0
8485,6683,Boston St @ New Park St,,-70.963097,42.467302,,Jones Terrace,Boston Street,Lynn,0,0,3.0
8486,4670,North St @ Cressey Ave,,-70.907758,42.530344,,Garden Terrace,North Street,Salem,0,1,3.0
8487,266,E 8th St @ M St,,-71.033352,42.331439,,M Street,East Eighth Street,Boston,0,1,3.0
8488,WML-0252-02,Ashland,Ashland - Commuter Rail - Track 2 (Boston),-71.482161,42.26149,,,,Ashland,0,1,2.0
8489,326,Dorchester Ave opp Gibson St,,-71.061082,42.297293,,Gibson Street,Dorchester Avenue,Boston,0,1,3.0
8490,5327,Malden Center,Malden Center - East Busway Platform 2,-71.073919,42.426507,,,Busway,Malden,0,1,3.0
8491,3119,W Squantum St @ Bowdoin St,,-71.035811,42.268982,,Bowdoin Street,West Squantum Street,Quincy,0,1,3.0
8492,34,P St @ E 2nd St,,-71.027304,42.337528,,East Second Street,P Street,Boston,0,1,3.0
8493,70620,Washington St @ Loring St,,-71.186426,42.226905,,Loring Street,Washington Street,Westwood,0,1,3.0
8494,6144,Essex St opp Porter St,,-70.93308,42.472424,,Porter Street,Essex Street,Lynn,0,1,3.0
8495,3050,Hancock St @ Bass St,,-71.01491,42.267041,,Bass Street,Hancock Street,Quincy,0,1,3.0
8496,2386,Medford St @ Sycamore St,,-71.099344,42.391152,,Sycamore Street,Medford Street,Somerville,0,1,3.0
8497,3976,S Franklin St @ Hillsdale Rd,,-71.007216,42.139941,,Hillsdale Road,South Franklin Street,Holbrook,0,1,3.0
8498,6754,Myrtle St @ Florence St,,-70.976282,42.466004,,Florence Street,Myrtle Street,Lynn,0,0,3.0
8499,1757,177 Heath St opp Walden St,,-71.105107,42.326137,,Schiller Street,Heath Street,Boston,0,1,3.0
8500,47170,Cummings Center @ 101U South Dr,,-70.887236,42.557797,,Center Drive,Cummings Center,Beverly,0,1,3.0
8501,2725,Broadway @ Temple St,,-71.092975,42.392521,,Temple Street,Broadway,Somerville,0,1,3.0
8502,node-wlsta-stair1-bridge,Wollaston,Wollaston - Top of stairs between parking lobby and bridge,,,,,,Quincy,3,1,
8503,MM-0079-S,Quincy Center,Quincy Center - Commuter Rail - Track 1 (All Trains),-71.005409,42.251809,,,,Quincy,0,1,2.0
8504,5235,Washington St @ Rossmore Rd,,-71.10846,42.305395,,McBride Street,Washington Street,Boston,0,1,3.0
8505,5801,Beach St @ Wilson St,,-71.013788,42.406175,,Wilson Street,Beach Street,Revere,0,1,3.0
8506,3824,Washington St @ Broad St,,-70.963154,42.216028,,Broad Street,Washington Street,Weymouth,0,1,3.0
8507,2825,Main St @ W School St,,-71.065733,42.376399,,West School Street,Main Street,Boston,0,1,3.0
8508,121,JFK/UMass,JFK/UMass - Busway,-71.05178,42.320511,,,,Boston,0,1,3.0
8509,WML-0035-02,Boston Landing,Boston Landing - Commuter Rail - Track 2 (South Station),-71.139883,42.357293,,,,Boston,0,1,2.0
8510,node-pktrm-tremstairfare-unpaid,Park Street,Park Street - Unpaid side of fare gates,,,,,,Boston,3,1,
8511,9221,Main St @ Banks Pl,,-71.068052,42.443302,,Banks Place,Main Street,Melrose,0,1,3.0
8512,11860,Robert St @ Belgrade Ave,,-71.132156,42.287257,,South Conway Street,Robert Street,Boston,0,1,3.0
8513,18,180 Dorchester St opp W 7th St,,-71.049528,42.333589,,West Seventh Street,Dorchester Street,Boston,0,1,3.0
8514,node-harsq-sbstair-sbs,Harvard,Harvard - Bottom of southern stairs between Red Line platforms,,,,,,Cambridge,3,1,
8515,7168,Cabot St opp Highland Ave,,-70.880413,42.545306,,Highland Avenue,Cabot Street,Beverly,0,1,3.0
8516,8946,Alwin St @ Stonehill Rd,,-71.140109,42.253854,,Stonehill Road,Alwin Street,Boston,0,0,3.0
8517,5731,Meridian St @ West Eagle St,,-71.039378,42.381432,,West Eagle Street,Meridian Street,Boston,0,1,3.0
8518,10032,E 1st St opp O St,,-71.029203,42.338274,,O Street,East First Street,Boston,0,1,3.0
8519,ER-0128-B1,Swampscott - Railroad Ave @ Burrill St,Swampscott - Commuter Rail Shuttle - Railroad Ave @ Burrill St,-70.922011,42.473671,,Burrill Street,Railroad Avenue,Swampscott,0,1,3.0
8520,50902,Montvale Ave @ Washington St,,-71.121106,42.479655,,Washington Street,Montvale Avenue,Woburn,0,1,3.0
8521,5900,Lexington St @ Brooks St,,-71.034853,42.378748,,Brooks Street,Lexington Street,Boston,0,1,3.0
8522,1662,355 Mystic St,,-71.153151,42.429362,,Falmouth Road,Mystic Street,Arlington,0,1,3.0
8523,24619,Washington St @ Incinerator Rd,,-71.16643,42.253892,,Incinerator Road,Washington Street,Dedham,0,1,3.0
8524,5734,Meridian St @ Lexington St,,-71.039277,42.376967,,Lexington Street,Meridian Street,Boston,0,1,3.0
8525,7125,Rantoul St opp Lenox St,,-70.880633,42.556489,,Lenox Street,Rantoul Street,Beverly,0,1,3.0
8526,place-haecl,Haymarket,,-71.05829,42.363021,"136 Blackstone St, Boston, MA 02109",,,Boston,1,1,
8527,7886,South Rd @ Railroad Ave,,-71.27801,42.486411,,Loomis Street,South Road,Bedford,0,1,3.0
8528,2304,Massachusetts Ave @ Linnaean St,,-71.119594,42.384515,,Linnaean Street,Massachusetts Avenue,Cambridge,0,1,3.0
8529,7434,Lincoln Ave opp Atlantic Ave,,-70.996441,42.449633,,Atlantic Avenue,Lincoln Avenue,Saugus,0,1,3.0
8530,7810,River St @ Bright St,,-71.224591,42.371554,,Bright Street,River Street,Waltham,0,1,3.0
8531,8298,Main St @ Howard St,,-71.194843,42.370598,,Edenfield Avenue,Main Street,Watertown,0,1,3.0
8532,node-jaksn-133-lobby,Jackson Square,Jackson Square - Top of Escalator 133,,,,,,Boston,3,1,
8533,21151,Warren St @ Kearsarge Ave,,-71.083021,42.327349,,Kearsarge Avenue,Warren Street,Boston,0,1,3.0
8534,node-sstat-419stair-lobby,South Station,"South Station - Top of stairs for Red Line, Silver Line lobby",,,,,,Boston,3,1,
8535,5904,Lexington St @ Brooks St,,-71.03501,42.378584,,Brooks Street,Lexington Street,Boston,0,1,3.0
8536,4030,Franklin St @ Safford St,,-71.009223,42.20469,,Safford Street,Franklin Street,Braintree,0,1,3.0
8537,6628,Emerald Rd @ Ocean St,,-70.922978,42.42407,,Ocean Street,Emerald Road,Nahant,0,0,3.0
8538,2791,403 West St,,-71.131688,42.268857,,West Street,Poplar Street,Boston,0,1,3.0
8539,74635,Box District,Box District - Silver Line - SL3 Chelsea,-71.028452,42.394168,,,Chelsea Busway,Chelsea,0,1,3.0
8540,1582,Blue Hill Ave @ Edgewood St,,-71.078086,42.31715,,Edgewood Street,Blue Hill Avenue,Boston,0,1,3.0
8541,2163,Garden St @ Concord Ave,,-71.123673,42.378152,,Concord Avenue,Garden Street,Cambridge,0,1,3.0
8542,3874,Hancock St @ Washington St,,-71.005366,42.195353,,Washington Street,Hancock Street,Braintree,0,1,3.0
8543,5287,Salem St @ Allen Ct,,-71.101701,42.419658,,Allen Court,Salem Street,Medford,0,0,3.0
8544,139,263 Mt Vernon St @ St Christopher's Church,,-71.045834,42.31897,,,Mount Vernon Street,Boston,0,1,3.0
8545,24486,Broadway @ Hampshire St,,-71.09133,42.365535,,,Broadway,Cambridge,0,1,3.0
8546,8556,Spiers Rd @ Dedham St,,-71.178978,42.29468,,Dedham Street,Spiers Road,Newton,0,1,3.0
8547,7413,Beach St @ Hancock Rd,,-71.024606,42.431721,,Hancock Road,Beach Street,Malden,0,1,3.0
8548,2897,Mystic Ave @ Moreland St,,-71.095532,42.399733,,Moreland Street,Mystic Avenue,Somerville,0,1,3.0
8549,2601,McGrath Hwy @ Twin City Plaza,,-71.082777,42.373888,,,McGrath Highway,Somerville,0,1,3.0
8550,6111,Lafayette St @ Ocean Ave,,-70.891351,42.508133,,Ocean Avenue,Lafayette Street,Salem,0,1,3.0
8551,node-ogmnl-washstair-street,Oak Grove,Oak Grove - Bottom of Washington Street stairs,-71.071108,42.436781,,,,Malden,3,1,
8552,109814,Pleasant St @ Sunnyside Ave,,-70.984668,42.372595,,Buchanan Street,Pleasant Street,Winthrop,0,1,3.0
8553,86937,Main St @ Weston St,,-71.250351,42.376182,,,Main Street,Waltham,0,1,3.0
8554,3549,Lincoln St @ Sgt William Terry Dr,,-70.922437,42.248888,,William B Terry Drive,Lincoln Street,Hingham,0,1,3.0
8555,door-pktrm-exitashbrain,Park Street - Escalator to Tremont St (South),Park Street - Escalator to Tremont St (South),-71.062427,42.355976,,,,Boston,2,2,
8556,2747,Cross St @ Broadway,,-71.085968,42.388509,,Broadway,Cross Street,Somerville,0,1,3.0
8557,3124,W Squantum St @ Farrington St,,-71.031092,42.273004,,,West Squantum Street,Quincy,0,1,3.0
8558,node-dwnxg-112fare-paid,Downtown Crossing,Downtown Crossing - Paid side of exit-only gate,,,,,,Boston,3,1,
8559,88335,Main St @ Exchange St,,-71.240174,42.376266,,Exchange Street,Main Street,Waltham,0,1,3.0
8560,8510,Centre St @ Cotton St,,-71.191992,42.341571,,,Centre Street,Newton,0,1,3.0
8561,6156,Essex St @ Swampscott Mall,,-70.907307,42.483891,,,Essex Street,Swampscott,0,1,3.0
8562,32004,Quincy Center,Quincy Center - Berth 4,-71.0052,42.251908,,,Busway,Quincy,0,1,3.0
8563,4950,Margin St @ Driscoll St,,-70.91394,42.533015,,Driscoll Street,Margin Street,Peabody,0,1,3.0
8564,node-756-platform,Kendall/MIT,Kendall/MIT - Bottom of Elevator 756 for Ashmont/Braintree platform,-71.08617,42.362143,,,,Cambridge,3,1,
8565,1616,Margaretta Dr @ Crown Point Dr,,-71.146391,42.257411,,Crown Point Drive,Margaretta Drive,Boston,0,1,3.0
8566,16551,Congress St @ Franklin St,,-71.055682,42.35555,,Franklin Street,Congress Street,Boston,0,1,3.0
8567,node-sstat-north-farepaid,South Station,South Station - Paid side of fare gates,,,,,,Boston,3,1,
8568,32549,Eliot St @ Bennett St,,-71.121784,42.372535,,Winthrop Street,Eliot Street,Cambridge,0,1,3.0
8569,4554,Opp 30 Highland Ave,,-70.906524,42.514019,,Powder House Lane,Highland Avenue,Salem,0,0,3.0
8570,3320,Palmer St opp Oakwood Rd,,-70.975008,42.258635,,Oakwood Road,Palmer Street,Quincy,0,1,3.0
8571,WR-0075-02,Melrose Highlands,Melrose Highlands - Commuter Rail - Track 2 (Boston),-71.068297,42.469464,,,,Melrose,0,1,2.0
8572,38481,Franklin St opp Trescott St,,-71.002967,42.238055,,Trescott Street,Franklin Street,Quincy,0,1,3.0
8573,4905,Humphrey St opp Shelton Rd,,-70.898517,42.468813,,Shelton Road,Humphrey Street,Swampscott,0,1,3.0
8574,85567,Baker St @ Cutter Rd,,-71.168076,42.280438,,Cutter Road,Baker Street,Boston,0,1,3.0
8575,2406,College Ave @ Dearborn Rd,,-71.117309,42.4052,,Dearborn Road,College Avenue,Somerville,0,1,3.0
8576,8231,Cambridge St @ Great Pines Ave,,-71.205379,42.515035,,Pontos Avenue,Cambridge Street,Burlington,0,1,3.0
8577,2128,Trapelo Rd opp Poplar St,,-71.178011,42.381743,,Poplar Street,Trapelo Road,Belmont,0,1,3.0
8578,70112,Chestnut Hill Avenue,Chestnut Hill Avenue - Green Line - Park Street & North,-71.152526,42.33873,,,,Boston,0,2,0.0
8579,1268,Washington St @ Shepard St,,-71.149882,42.348224,,,Washington Street,Boston,0,1,3.0
8580,6230,Central St @ Jasper St,,-71.009496,42.462849,,Jasper Street,Central Street,Saugus,0,1,3.0
8581,2904,Columbia Rd @ Wolcott St,,-71.083527,42.303376,,Wolcott Street,Columbia Road,Boston,0,1,3.0
8582,node-149-lobby,Tufts Medical Center,Tufts Medical Center - Top of Escalator 149,,,,,,Boston,3,1,
8583,node-cntsq-860-platform,Central,Central - Bottom of Elevator 860 for Massachusetts Ave,-71.103485,42.3654,,,,Cambridge,3,1,
8584,171,Berkeley St @ Columbus Ave,,-71.071717,42.348569,,Columbus Avenue,Berkeley Street,Boston,0,1,3.0
8585,5250,1437 Centre St opp Ardale St,,-71.13749,42.29326,,Ardale Street,Centre Street,Boston,0,1,3.0
8586,16132,Essex St opp Burrill St,,-70.922283,42.475691,,Burrill Street,Essex Street,Swampscott,0,1,3.0
8587,6598,Common St opp Middle St,,-71.236903,42.376933,,Middle Street,Common Street,Waltham,0,1,3.0
8588,1475,Hancock St @ Bowdoin St,,-71.062553,42.311233,,Cameron Street,Hancock Street,Boston,0,1,3.0
8589,9218,Main St @ Leonard St,,-71.067717,42.434734,,Leonard Street,Main Street,Malden,0,1,3.0
8590,7906,Bedford St @ Vaille Ave,,-71.238466,42.45978,,Vaille Avenue,Bedford Street,Lexington,0,1,3.0
8591,2,Washington St @ Melnea Cass Blvd,,-71.081252,42.332324,,,Washington Street,Boston,0,1,3.0
8592,49907,Pine St @ Felton St,,-71.128135,42.485983,,Felton Street,Pine Street,Woburn,0,1,3.0
8593,5460,Salem St @ Salem Pl,,-71.059667,42.430118,,Salem Place,Salem Street,Malden,0,1,3.0
8594,4319,Whitwell St opp Farrell St,,-71.014901,42.250523,,Farrell Street,Whitwell Street,Quincy,0,1,3.0
8595,6739,Garfield Ave @ Hayes St,,-70.991878,42.470654,,Hayes Street,Garfield Avenue,Lynn,0,1,3.0
8596,5282,Salem St @ Grant Ave,,-71.092564,42.422491,,Grant Avenue,Salem Street,Medford,0,1,3.0
8597,4376,Edge Hill Rd @ Huntington Rd,,-71.046067,42.256122,,Huntington Road,Edgehill Road,Milton,0,1,3.0
8598,84791,Sawmill Brook Pkwy @ Walsh Rd,,-71.191092,42.289995,,Walsh Road,Sawmill Brook Parkway,Newton,0,1,3.0
8599,7774,Lexington St @ Brookway Rd,,-71.234024,42.404137,,Brookway Road,Lexington Street,Waltham,0,1,3.0
