,Route,Endpoint,Date,Time
382,741,Courthouse to Silver Line Way,2023-10-22,00:00:00
383,741,Silver Line Way to Terminal A,2023-10-22,00:00:00
384,741,Terminal A to World Trade Center,2023-10-22,00:01:00
385,741,World Trade Center to Courthouse,2023-10-22,00:00:00
386,741,Courthouse to Terminal B Stop 1 - Arrivals Level,2023-10-22,00:00:00
387,741,Terminal B Stop 1 - Arrivals Level to Silver Line Way,2023-10-22,00:02:00
388,741,Silver Line Way to South Station,2023-10-22,00:00:00
389,741,South Station to Terminal B Stop 2 - Arrivals Level,2023-10-22,00:00:00
390,741,Terminal B Stop 2 - Arrivals Level to Terminal C - Arrivals Level,2023-10-22,00:02:00
391,741,Terminal C - Arrivals Level to Terminal E - Arrivals Level,2023-10-22,00:02:00
392,741,Terminal E - Arrivals Level to Terminal A,2023-10-22,00:01:00
393,741,Terminal A to Congress St @ World Trade Center Sta,2023-10-22,00:01:00
394,741,Congress St @ World Trade Center Sta to Terminal B Stop 1 - Arrivals Level,2023-10-22,00:01:00
395,741,Terminal B Stop 1 - Arrivals Level to South Station,2023-10-22,00:00:00
396,741,South Station to Terminal B Stop 2 - Arrivals Level,2023-10-22,00:02:00
397,741,Terminal B Stop 2 - Arrivals Level to Courthouse,2023-10-22,00:00:00
398,741,Courthouse to Terminal A,2023-10-22,00:01:00
399,741,Terminal A to Silver Line Way,2023-10-22,00:00:00
400,741,Silver Line Way to Terminal A,2023-10-22,00:00:00
401,741,Terminal A to World Trade Center,2023-10-22,00:01:00
402,741,World Trade Center to Terminal C - Arrivals Level,2023-10-22,00:00:00
403,741,Terminal C - Arrivals Level to World Trade Center,2023-10-22,00:00:00
404,741,World Trade Center to Courthouse,2023-10-22,00:01:00
405,741,Courthouse to Terminal B Stop 1 - Arrivals Level,2023-10-22,00:00:00
406,741,Terminal B Stop 1 - Arrivals Level to Terminal E - Arrivals Level,2023-10-22,00:01:00
407,741,Terminal E - Arrivals Level to Silver Line Way,2023-10-22,00:00:00
408,741,Silver Line Way to South Station,2023-10-22,00:01:00
409,741,South Station to Terminal B Stop 2 - Arrivals Level,2023-10-22,00:00:00
410,741,Terminal B Stop 2 - Arrivals Level to Terminal C - Arrivals Level,2023-10-22,00:02:00
411,741,Terminal C - Arrivals Level to Terminal E - Arrivals Level,2023-10-22,00:02:00
412,741,Terminal E - Arrivals Level to Congress St @ World Trade Center Sta,2023-10-22,00:02:00
413,741,Congress St @ World Trade Center Sta to South Station,2023-10-22,00:01:00
414,741,South Station to Terminal A,2023-10-22,00:02:00
415,741,Terminal A to Courthouse,2023-10-22,00:00:00
416,741,Courthouse to Silver Line Way,2023-10-22,00:01:00
417,741,Silver Line Way to World Trade Center,2023-10-22,00:01:00
418,741,World Trade Center to Terminal B Stop 1 - Arrivals Level,2023-10-22,00:00:00
419,741,Terminal B Stop 1 - Arrivals Level to World Trade Center,2023-10-22,00:00:00
420,741,World Trade Center to Courthouse,2023-10-22,00:01:00
421,741,Courthouse to Terminal B Stop 2 - Arrivals Level,2023-10-22,00:01:00
422,741,Terminal B Stop 2 - Arrivals Level to Silver Line Way,2023-10-22,00:00:00
423,741,Silver Line Way to South Station,2023-10-22,00:01:00
424,741,South Station to Congress St @ World Trade Center Sta,2023-10-22,00:01:00
425,741,Congress St @ World Trade Center Sta to Terminal C - Arrivals Level,2023-10-22,00:00:00
426,741,Terminal C - Arrivals Level to Terminal E - Arrivals Level,2023-10-22,00:02:00
427,741,Terminal E - Arrivals Level to Terminal A,2023-10-22,00:01:00
428,741,Terminal A to Silver Line Way,2023-10-22,00:01:00
429,741,Silver Line Way to Congress St @ World Trade Center Sta,2023-10-22,00:01:00
430,741,Congress St @ World Trade Center Sta to World Trade Center,2023-10-22,00:00:00
431,741,World Trade Center to Terminal B Stop 1 - Arrivals Level,2023-10-22,00:00:00
432,741,Terminal B Stop 1 - Arrivals Level to Courthouse,2023-10-22,00:01:00
433,741,Courthouse to South Station,2023-10-22,00:00:00
434,741,South Station to Terminal B Stop 2 - Arrivals Level,2023-10-22,00:01:00
435,741,Terminal B Stop 2 - Arrivals Level to South Station,2023-10-22,00:01:00
436,741,South Station to Courthouse,2023-10-22,00:00:00
437,741,Courthouse to Terminal A,2023-10-22,00:00:00
438,741,Terminal A to Silver Line Way,2023-10-22,00:01:00
439,741,Silver Line Way to Terminal C - Arrivals Level,2023-10-22,00:00:00
440,741,Terminal C - Arrivals Level to World Trade Center,2023-10-22,00:01:00
441,741,World Trade Center to Terminal B Stop 1 - Arrivals Level,2023-10-22,00:00:00
442,741,Terminal B Stop 1 - Arrivals Level to Courthouse,2023-10-22,00:01:00
443,741,Courthouse to Terminal E - Arrivals Level,2023-10-22,00:00:00
444,741,Terminal E - Arrivals Level to Silver Line Way,2023-10-22,00:01:00
445,741,Silver Line Way to Terminal B Stop 2 - Arrivals Level,2023-10-22,00:00:00
446,741,Terminal B Stop 2 - Arrivals Level to South Station,2023-10-22,00:01:00
447,741,South Station to Terminal C - Arrivals Level,2023-10-22,00:01:00
448,741,Terminal C - Arrivals Level to South Station,2023-10-22,00:01:00
449,741,South Station to Terminal E - Arrivals Level,2023-10-22,00:01:00
450,741,Terminal E - Arrivals Level to Courthouse,2023-10-22,00:01:00
451,741,Courthouse to Congress St @ World Trade Center Sta,2023-10-22,00:01:00
452,741,Congress St @ World Trade Center Sta to World Trade Center,2023-10-22,00:01:00
453,741,World Trade Center to Silver Line Way,2023-10-22,00:02:00
454,741,Silver Line Way to Terminal A,2023-10-22,00:01:00
455,741,Terminal A to Silver Line Way,2023-10-22,00:00:00
456,741,Silver Line Way to World Trade Center,2023-10-22,00:01:00
457,741,World Trade Center to Terminal B Stop 1 - Arrivals Level,2023-10-22,00:01:00
458,741,Terminal B Stop 1 - Arrivals Level to Courthouse,2023-10-22,00:00:00
459,741,Courthouse to South Station,2023-10-22,00:00:00
460,741,South Station to Terminal B Stop 2 - Arrivals Level,2023-10-22,00:02:00
461,741,Terminal B Stop 2 - Arrivals Level to South Station,2023-10-22,00:00:00
462,741,South Station to Courthouse,2023-10-22,00:00:00
463,741,Courthouse to Congress St @ World Trade Center Sta,2023-10-22,00:01:00
464,741,Congress St @ World Trade Center Sta to Terminal C - Arrivals Level,2023-10-22,00:01:00
465,741,Terminal C - Arrivals Level to World Trade Center,2023-10-22,00:00:00
466,741,World Trade Center to Terminal E - Arrivals Level,2023-10-22,00:02:00
467,741,Terminal E - Arrivals Level to Silver Line Way,2023-10-22,00:00:00
468,741,Silver Line Way to Terminal A,2023-10-22,00:01:00
469,741,Terminal A to Silver Line Way,2023-10-22,00:00:00
470,741,Silver Line Way to World Trade Center,2023-10-22,00:01:00
471,741,World Trade Center to Congress St @ World Trade Center Sta,2023-10-22,00:00:00
472,741,Congress St @ World Trade Center Sta to Terminal B Stop 1 - Arrivals Level,2023-10-22,00:01:00
473,741,Terminal B Stop 1 - Arrivals Level to Courthouse,2023-10-22,00:00:00
474,741,Courthouse to South Station,2023-10-22,00:00:00
475,741,South Station to Terminal B Stop 2 - Arrivals Level,2023-10-22,00:02:00
476,741,Terminal B Stop 2 - Arrivals Level to South Station,2023-10-22,00:00:00
477,741,South Station to Courthouse,2023-10-22,00:00:00
478,741,Courthouse to Silver Line Way,2023-10-22,00:01:00
479,741,Silver Line Way to Terminal C - Arrivals Level,2023-10-22,00:01:00
480,741,Terminal C - Arrivals Level to World Trade Center,2023-10-22,00:00:00
481,741,World Trade Center to Courthouse,2023-10-22,00:01:00
482,741,Courthouse to Terminal E - Arrivals Level,2023-10-22,00:01:00
483,741,Terminal E - Arrivals Level to Silver Line Way,2023-10-22,00:00:00
484,741,Silver Line Way to Terminal A,2023-10-22,00:01:00
485,741,Terminal A to South Station,2023-10-22,00:00:00
486,741,South Station to Terminal A,2023-10-22,00:00:00
487,741,Terminal A to Terminal B Stop 1 - Arrivals Level,2023-10-22,00:02:00
488,741,Terminal B Stop 1 - Arrivals Level to South Station,2023-10-22,00:00:00
489,741,South Station to Terminal B Stop 2 - Arrivals Level,2023-10-22,00:02:00
490,741,Terminal B Stop 2 - Arrivals Level to Courthouse,2023-10-22,00:00:00
491,741,Courthouse to Congress St @ World Trade Center Sta,2023-10-22,00:02:00
492,741,Congress St @ World Trade Center Sta to Terminal C - Arrivals Level,2023-10-22,00:00:00
493,741,Terminal C - Arrivals Level to World Trade Center,2023-10-22,00:00:00
494,741,World Trade Center to Terminal E - Arrivals Level,2023-10-22,00:02:00
495,741,Terminal E - Arrivals Level to Silver Line Way,2023-10-22,00:00:00
496,741,Silver Line Way to Terminal A,2023-10-22,00:01:00
497,741,Terminal A to Silver Line Way,2023-10-22,00:01:00
498,741,Silver Line Way to World Trade Center,2023-10-22,00:01:00
499,741,World Trade Center to Terminal B Stop 1 - Arrivals Level,2023-10-22,00:00:00
500,741,Terminal B Stop 1 - Arrivals Level to South Station,2023-10-22,00:00:00
501,741,South Station to Courthouse,2023-10-22,00:01:00
502,741,Courthouse to Terminal B Stop 2 - Arrivals Level,2023-10-22,00:01:00
503,741,Terminal B Stop 2 - Arrivals Level to Courthouse,2023-10-22,00:00:00
504,741,Courthouse to South Station,2023-10-22,00:01:00
505,741,South Station to Congress St @ World Trade Center Sta,2023-10-22,00:01:00
506,741,Congress St @ World Trade Center Sta to Terminal C - Arrivals Level,2023-10-22,00:00:00
507,741,Terminal C - Arrivals Level to World Trade Center,2023-10-22,00:00:00
508,741,World Trade Center to Terminal E - Arrivals Level,2023-10-22,00:02:00
509,741,Terminal E - Arrivals Level to Silver Line Way,2023-10-22,00:00:00
510,741,Silver Line Way to Terminal A,2023-10-22,00:01:00
511,741,Terminal A to Silver Line Way,2023-10-22,00:01:00
512,741,Silver Line Way to Terminal B Stop 1 - Arrivals Level,2023-10-22,00:01:00
513,741,Terminal B Stop 1 - Arrivals Level to World Trade Center,2023-10-22,00:00:00
514,741,World Trade Center to Courthouse,2023-10-22,00:01:00
515,741,Courthouse to South Station,2023-10-22,00:00:00
516,741,South Station to Terminal B Stop 2 - Arrivals Level,2023-10-22,00:01:00
517,741,Terminal B Stop 2 - Arrivals Level to South Station,2023-10-22,00:01:00
518,741,South Station to Courthouse,2023-10-22,00:00:00
519,741,Courthouse to Congress St @ World Trade Center Sta,2023-10-22,00:01:00
520,741,Congress St @ World Trade Center Sta to Terminal C - Arrivals Level,2023-10-22,00:00:00
521,741,Terminal C - Arrivals Level to World Trade Center,2023-10-22,00:01:00
522,741,World Trade Center to Terminal E - Arrivals Level,2023-10-22,00:01:00
523,741,Terminal E - Arrivals Level to Silver Line Way,2023-10-22,00:02:00
524,741,Silver Line Way to Terminal A,2023-10-22,00:01:00
525,741,Terminal A to World Trade Center,2023-10-22,00:00:00
526,741,World Trade Center to Terminal A,2023-10-22,00:00:00
527,741,Terminal A to South Station,2023-10-22,00:01:00
528,741,South Station to Courthouse,2023-10-22,00:00:00
529,741,Courthouse to Terminal B Stop 1 - Arrivals Level,2023-10-22,00:01:00
530,741,Terminal B Stop 1 - Arrivals Level to Courthouse,2023-10-22,00:01:00
531,741,Courthouse to South Station,2023-10-22,00:00:00
532,741,South Station to Terminal B Stop 2 - Arrivals Level,2023-10-22,00:01:00
533,741,Terminal B Stop 2 - Arrivals Level to Congress St @ World Trade Center Sta,2023-10-22,00:00:00
534,741,Congress St @ World Trade Center Sta to World Trade Center,2023-10-22,00:01:00
535,741,World Trade Center to Terminal C - Arrivals Level,2023-10-22,00:01:00
536,741,Terminal C - Arrivals Level to Terminal E - Arrivals Level,2023-10-22,00:02:00
537,741,Terminal E - Arrivals Level to Silver Line Way,2023-10-22,00:00:00
538,741,Silver Line Way to World Trade Center,2023-10-22,00:01:00
539,741,World Trade Center to South Station,2023-10-22,00:01:00
540,741,South Station to Courthouse,2023-10-22,00:00:00
541,741,Courthouse to Terminal A,2023-10-22,00:01:00
542,741,Terminal A to Courthouse,2023-10-22,00:01:00
543,741,Courthouse to South Station,2023-10-22,00:00:00
544,741,South Station to Congress St @ World Trade Center Sta,2023-10-22,00:01:00
545,741,Congress St @ World Trade Center Sta to Terminal B Stop 1 - Arrivals Level,2023-10-22,00:00:00
546,741,Terminal B Stop 1 - Arrivals Level to World Trade Center,2023-10-22,00:01:00
547,741,World Trade Center to Terminal B Stop 2 - Arrivals Level,2023-10-22,00:01:00
548,741,Terminal B Stop 2 - Arrivals Level to Silver Line Way,2023-10-22,00:02:00
549,741,Silver Line Way to Terminal C - Arrivals Level,2023-10-22,00:00:00
550,741,Terminal C - Arrivals Level to World Trade Center,2023-10-22,00:01:00
551,741,World Trade Center to Courthouse,2023-10-22,00:01:00
552,741,Courthouse to Terminal E - Arrivals Level,2023-10-22,00:00:00
553,741,Terminal E - Arrivals Level to South Station,2023-10-22,00:00:00
554,741,South Station to Terminal A,2023-10-22,00:01:00
555,741,Terminal A to South Station,2023-10-22,00:01:00
556,741,South Station to Courthouse,2023-10-22,00:00:00
557,741,Courthouse to Terminal B Stop 1 - Arrivals Level,2023-10-22,00:01:00
558,741,Terminal B Stop 1 - Arrivals Level to World Trade Center,2023-10-22,00:01:00
559,741,World Trade Center to Congress St @ World Trade Center Sta,2023-10-22,00:01:00
560,741,Congress St @ World Trade Center Sta to Terminal B Stop 2 - Arrivals Level,2023-10-22,00:00:00
561,741,Terminal B Stop 2 - Arrivals Level to Silver Line Way,2023-10-22,00:02:00
562,741,Silver Line Way to Terminal C - Arrivals Level,2023-10-22,00:01:00
563,741,Terminal C - Arrivals Level to Silver Line Way,2023-10-22,00:01:00
564,741,Silver Line Way to South Station,2023-10-22,00:00:00
565,741,South Station to World Trade Center,2023-10-22,00:01:00
566,741,World Trade Center to Terminal A,2023-10-22,00:00:00
567,741,Terminal A to Terminal E - Arrivals Level,2023-10-22,00:00:00
568,741,Terminal E - Arrivals Level to Terminal A,2023-10-22,00:00:00
569,741,Terminal A to Courthouse,2023-10-22,00:01:00
570,741,Courthouse to South Station,2023-10-22,00:02:00
571,741,South Station to World Trade Center,2023-10-22,00:00:00
572,741,World Trade Center to Terminal B Stop 1 - Arrivals Level,2023-10-22,00:00:00
573,741,Terminal B Stop 1 - Arrivals Level to Terminal B Stop 2 - Arrivals Level,2023-10-22,00:02:00
574,741,Terminal B Stop 2 - Arrivals Level to Silver Line Way,2023-10-22,00:01:00
575,741,Silver Line Way to Congress St @ World Trade Center Sta,2023-10-22,00:00:00
576,741,Congress St @ World Trade Center Sta to Terminal C - Arrivals Level,2023-10-22,00:02:00
577,741,Terminal C - Arrivals Level to Terminal A,2023-10-22,00:01:00
578,741,Terminal A to South Station,2023-10-22,00:01:00
579,741,South Station to Terminal E - Arrivals Level,2023-10-22,00:00:00
580,741,Terminal E - Arrivals Level to Silver Line Way,2023-10-22,00:00:00
581,741,Silver Line Way to World Trade Center,2023-10-22,00:01:00
582,741,World Trade Center to Courthouse,2023-10-22,00:01:00
583,741,Courthouse to Terminal B Stop 1 - Arrivals Level,2023-10-22,00:00:00
584,741,Terminal B Stop 1 - Arrivals Level to Courthouse,2023-10-22,00:00:00
585,741,Courthouse to World Trade Center,2023-10-22,00:02:00
586,741,World Trade Center to Terminal B Stop 2 - Arrivals Level,2023-10-22,00:00:00
587,741,Terminal B Stop 2 - Arrivals Level to South Station,2023-10-22,00:00:00
588,741,South Station to Congress St @ World Trade Center Sta,2023-10-22,00:02:00
589,741,Congress St @ World Trade Center Sta to Silver Line Way,2023-10-22,00:01:00
590,741,Silver Line Way to Terminal C - Arrivals Level,2023-10-22,00:00:00
591,741,Terminal C - Arrivals Level to Terminal A,2023-10-22,00:01:00
592,741,Terminal A to Terminal E - Arrivals Level,2023-10-22,00:01:00
593,741,Terminal E - Arrivals Level to Silver Line Way,2023-10-22,00:01:00
594,741,Silver Line Way to Terminal B Stop 1 - Arrivals Level,2023-10-22,00:01:00
595,741,Terminal B Stop 1 - Arrivals Level to South Station,2023-10-22,00:00:00
596,741,South Station to World Trade Center,2023-10-22,00:00:00
597,741,World Trade Center to Courthouse,2023-10-22,00:01:00
598,741,Courthouse to Terminal B Stop 2 - Arrivals Level,2023-10-22,00:01:00
599,741,Terminal B Stop 2 - Arrivals Level to Courthouse,2023-10-22,00:00:00
600,741,Courthouse to South Station,2023-10-22,00:01:00
601,741,South Station to World Trade Center,2023-10-22,00:01:00
602,741,World Trade Center to Terminal C - Arrivals Level,2023-10-22,00:01:00
603,741,Terminal C - Arrivals Level to Congress St @ World Trade Center Sta,2023-10-22,00:00:00
604,741,Congress St @ World Trade Center Sta to Terminal E - Arrivals Level,2023-10-22,00:02:00
605,741,Terminal E - Arrivals Level to Silver Line Way,2023-10-22,00:00:00
606,741,Silver Line Way to Terminal A,2023-10-22,00:01:00
607,741,Terminal A to Silver Line Way,2023-10-22,00:01:00
608,741,Silver Line Way to World Trade Center,2023-10-22,00:01:00
609,741,World Trade Center to Courthouse,2023-10-22,00:01:00
610,741,Courthouse to Terminal B Stop 1 - Arrivals Level,2023-10-22,00:00:00
611,741,Terminal B Stop 1 - Arrivals Level to South Station,2023-10-22,00:00:00
612,741,South Station to Terminal B Stop 2 - Arrivals Level,2023-10-22,00:00:00
613,741,Terminal B Stop 2 - Arrivals Level to Courthouse,2023-10-22,00:00:00
