row_id,stop_id,stop_name,stop_lat,stop_lon
8679,place-nqncy,North Quincy,42.275275,-71.029583
8680,3125,North Quincy,42.275585,-71.028752
8681,70097,North Quincy,42.27577,-71.030194
8682,70098,North Quincy,42.275802,-71.030144
8683,door-nqncy-hancock,North Quincy - Hancock St,42.276631,-71.030922
8684,door-nqncy-newport,North Quincy - Newport Ave Extension,42.276483,-71.031184
8685,door-nqncy-squantum,North Quincy - West Squantum St,42.27521,-71.029243
8686,node-325-lobby,North Quincy,42.275236,-71.029553
8687,node-325-platform,North Quincy,42.275324,-71.029644
8688,node-326-lobby,North Quincy,42.276388,-71.030773
8689,node-326-platform,North Quincy,42.276301,-71.030679
8690,node-327-lobby,North Quincy,42.276533,-71.030809
8691,node-327-street,North Quincy,42.276625,-71.030917
8692,node-383-lobby,North Quincy,42.276383,-71.031055
8693,node-383-street,North Quincy,42.276471,-71.031162
8694,node-897-lobby,North Quincy,42.276502,-71.030741
8695,node-897-street,North Quincy,42.276502,-71.030741
8696,node-898-lobby,North Quincy,42.276337,-71.031019
8697,node-898-street,North Quincy,42.276337,-71.031019
8698,node-899-lobby,North Quincy,42.27622,-71.030607
8699,node-899-platform,North Quincy,42.27622,-71.030607
8700,node-900-lobby,North Quincy,42.275398,-71.029739
8701,node-900-platform,North Quincy,42.275398,-71.029739
8702,node-nqncy-hstair-lobby,North Quincy,42.276542,-71.030788
8703,node-nqncy-hstair-street,North Quincy,42.276633,-71.030899
8704,node-nqncy-nhfarepaid,North Quincy,42.27643,-71.030873
8705,node-nqncy-nhfareunpaid,North Quincy,42.27643,-71.030873
8706,node-nqncy-nhpstair-lobby,North Quincy,42.27638,-71.030792
8707,node-nqncy-nhpstair-platform,North Quincy,42.276287,-71.030696
8708,node-nqncy-nstair-lobby,North Quincy,42.276377,-71.031073
8709,node-nqncy-nstair-street,North Quincy,42.276461,-71.031181
8710,node-nqncy-senterramp-bus,North Quincy,42.27529,-71.029114
8711,node-nqncy-senterstair-bus,North Quincy,42.275244,-71.0293
8712,node-nqncy-sfarepaid,North Quincy,42.275154,-71.029517
8713,node-nqncy-sfareunpaid,North Quincy,42.275154,-71.029517
8714,node-nqncy-spstair-lobby,North Quincy,42.275225,-71.029569
8715,node-nqncy-spstair-platform,North Quincy,42.275315,-71.029663
8716,place-nubn,Nubian,42.329544,-71.083982
8717,64,Nubian,42.329789,-71.083887
8718,64000,Nubian,42.329544,-71.083982
8719,place-nuniv,Northeastern University,42.340401,-71.088806
8720,70243,Northeastern University,42.339897,-71.09021
8721,70244,Northeastern University,42.340222,-71.0892
8722,place-ogmnl,Oak Grove,42.43668,-71.071097
8723,70036,Oak Grove,42.437735,-71.070875
8724,9328,Oak Grove Busway,42.436807,-71.070338
8725,Oak Grove-01,Oak Grove,42.437735,-71.070837
8726,Oak Grove-02,Oak Grove,42.437727,-71.070905
8727,WR-0053-S,Oak Grove,42.437731,-71.070705
8728,door-ogmnl-banks,Oak Grove - Banks Place,42.436859,-71.070343
8729,door-ogmnl-wash,Oak Grove - Washington St,42.436676,-71.071152
8730,door-ogmnl-washel,Oak Grove - Washington St (Elevator),42.436947,-71.071056
8731,node-102-lobby,Oak Grove,42.436906,-71.071075
8732,node-102-street,Oak Grove,42.436782,-71.071084
8733,node-103-lobby,Oak Grove,42.437046,-71.070964
8734,node-103-platform,Oak Grove,42.437163,-71.070948
8735,node-104-lobby,Oak Grove,42.436916,-71.070639
8736,node-104-street,Oak Grove,42.4369,-71.070482
8737,node-105-crplatform,Oak Grove,42.437152,-71.070744
8738,node-105-lobby,Oak Grove,42.437037,-71.070755
8739,node-743-lobby,Oak Grove,42.436982,-71.070951
8740,node-743-platform,Oak Grove,42.436982,-71.070951
8741,node-744-lobby,Oak Grove,42.436947,-71.071056
8742,node-745-lobby,Oak Grove,42.43686,-71.070508
8743,node-745-street,Oak Grove,42.43686,-71.070508
8744,node-746-lobby,Oak Grove,42.437009,-71.070966
8745,node-746-platform,Oak Grove,42.437009,-71.070966
8746,node-800-crplatform,Oak Grove,42.436976,-71.070749
8747,node-800-lobby,Oak Grove,42.436976,-71.070749
8748,node-800-street,Oak Grove,42.436976,-71.070749
8749,node-801-lobby,Oak Grove,42.436982,-71.07095
8750,node-801-platform,Oak Grove,42.436982,-71.07095
8751,node-ogmnl-banksstair-lobby,Oak Grove,42.436898,-71.070639
8752,node-ogmnl-banksstair-street,Oak Grove,42.436884,-71.070482
8753,node-ogmnl-crstair-crplatform,Oak Grove,42.43715,-71.070722
8754,node-ogmnl-crstair-lobby,Oak Grove,42.437036,-71.070734
8755,node-ogmnl-farepaid,Oak Grove,42.436952,-71.070841
8756,node-ogmnl-fareunpaid,Oak Grove,42.436952,-71.070841
8757,node-ogmnl-olstair-lobby,Oak Grove,42.437045,-71.070931
8758,node-ogmnl-olstair-platform,Oak Grove,42.437161,-71.07092
8759,node-ogmnl-washstair-lobby,Oak Grove,42.436908,-71.071099
8760,node-ogmnl-washstair-street,Oak Grove,42.436781,-71.071108
8761,place-orhte,Orient Heights,42.386867,-71.004736
8762,15880,Orient Heights,42.386736,-71.004595
8763,5879,Orient Heights,42.386982,-71.00499
8764,5880,Orient Heights,42.38723,-71.004229
8765,70051,Orient Heights,42.386909,-71.004809
8766,70052,Orient Heights,42.386842,-71.004767
8767,door-orhte-benning,Orient Heights - Bennington St,42.38708,-71.004664
8768,door-orhte-saratoga,"Orient Heights - Saratoga St, Barnes Ave",42.386862,-71.004364
8769,node-440-bridge,Orient Heights,42.38696,-71.00486
8770,node-440-platform,Orient Heights,42.386901,-71.005031
8771,node-441-bridge,Orient Heights,42.386799,-71.00477
8772,node-441-platform,Orient Heights,42.386743,-71.004934
8773,node-712-bridge,Orient Heights,42.386992,-71.004863
8774,node-712-platform,Orient Heights,42.386992,-71.004863
8775,node-713-bridge,Orient Heights,42.387001,-71.004831
8776,node-713-street,Orient Heights,42.387001,-71.004831
8777,node-714-bridge,Orient Heights,42.386783,-71.004738
8778,node-714-platform,Orient Heights,42.386783,-71.004738
8779,node-715-bridge,Orient Heights,42.386795,-71.004704
8780,node-715-street,Orient Heights,42.386795,-71.004704
8781,node-orhte-benn-farepaid,Orient Heights,42.387043,-71.004634
8782,node-orhte-benn-fareunpaid,Orient Heights,42.387043,-71.004634
8783,node-orhte-ibpaidstairs-bridge,Orient Heights,42.386944,-71.00485
8784,node-orhte-ibpaidstairs-platform,Orient Heights,42.386782,-71.004888
8785,node-orhte-ibunpaidstairs-bridge,Orient Heights,42.386836,-71.004724
8786,node-orhte-ibunpaidstairs-street,Orient Heights,42.386991,-71.004686
8787,node-orhte-obpaidstairs-bridge,Orient Heights,42.386819,-71.004778
8788,node-orhte-obpaidstairs-platform,Orient Heights,42.386787,-71.004876
8789,node-orhte-obunpaidstairs-bridge,Orient Heights,42.38696,-71.004793
8790,node-orhte-obunpaidstairs-street,Orient Heights,42.386873,-71.004614
8791,node-orhte-sara-farepaid,Orient Heights,42.386891,-71.004446
8792,node-orhte-sara-fareunpaid,Orient Heights,42.386891,-71.004446
8793,place-pktrm,Park Street,42.356395,-71.062424
8794,70075,Park Street,42.356395,-71.062424
8795,70076,Park Street,42.356395,-71.062424
8796,70196,Park Street,42.356395,-71.062424
8797,70197,Park Street,42.356395,-71.062424
8798,70198,Park Street,42.356395,-71.062424
8799,70199,Park Street,42.356395,-71.062424
8800,70200,Park Street,42.356395,-71.062424
8801,71199,Park Street,42.356395,-71.062424
8802,door-pktrm-elevatoreb,Park Street - Tremont St to Lobby (Elevator 804),42.356172,-71.062239
8803,door-pktrm-elevatorwb,"Park Street - Elevator, Tremont St",42.356331,-71.062675
8804,door-pktrm-exitalewife,Park Street - Escalator to Tremont St (North),42.356504,-71.061904
8805,door-pktrm-exitashbrain,Park Street - Escalator to Tremont St (South),42.355976,-71.062427
8806,door-pktrm-tremonte,"Park Street - Tremont St, Boston Common",42.35637,-71.062321
8807,door-pktrm-tremontw,"Park Street - Boston Common, Tremont St",42.35649,-71.062531
8808,door-pktrm-tremstair,Park Street - Tremont St,42.356069,-71.062334
8809,door-pktrm-west,Park Street - Boston Common,42.355456,-71.063402
8810,door-pktrm-winter,"Park Street - Tremont St, Winter St",42.356397,-71.062008
8811,node-320-lobby,Park Street,,
8812,node-373-platform,Park Street,,
8813,node-375-platform,Park Street,,
8814,node-804-lobby,Park Street,42.35618,-71.062236
8815,node-808-gl,Park Street,,
8816,node-808-rl,Park Street,,
8817,node-812-platform,Park Street,,
8818,node-812-under,Park Street,,
8819,node-823-platform,Park Street,,
8820,node-823-under,Park Street,,
8821,node-978-lobby,Park Street,42.356355,-71.062692
8822,node-979-gl,Park Street,,
8823,node-979-rl,Park Street,,
8824,node-pktrm-804paid,Park Street,42.356214,-71.062204
8825,node-pktrm-804unpaid,Park Street,42.356214,-71.062204
8826,node-pktrm-concourse,Park Street,,
8827,node-pktrm-cpebstairs-gl,Park Street,,
8828,node-pktrm-cpebstairs-rl,Park Street,,
8829,node-pktrm-cpwbstairs-gl,Park Street,,
8830,node-pktrm-cpwbstairs-rl,Park Street,,
8831,node-pktrm-ebparkstairs-lobby,Park Street,,
8832,node-pktrm-ebupassstairs-platform,Park Street,,
8833,node-pktrm-ebupassstairs-under,Park Street,,
8834,node-pktrm-midupassstairs-platform,Park Street,,
8835,node-pktrm-midupassstairs-under,Park Street,,
8836,node-pktrm-nbexitpaid,Park Street,,
8837,node-pktrm-nbexitunpaid,Park Street,,
8838,node-pktrm-nbwinterstairs-lobby,Park Street,,
8839,node-pktrm-nbwinterstairs-platform,Park Street,,
8840,node-pktrm-sbexitpaid,Park Street,,
8841,node-pktrm-sbexitunpaid,Park Street,,
8842,node-pktrm-sbwbstairs-gl,Park Street,,
8843,node-pktrm-sbwbstairs-rl,Park Street,,
8844,node-pktrm-sbwinterstairs-lobby,Park Street,,
8845,node-pktrm-sbwinterstairs-platform,Park Street,,
8846,node-pktrm-stair14-gl,Park Street,,
8847,node-pktrm-stair14-rl,Park Street,,
8848,node-pktrm-stair17-lobby,Park Street,,
8849,node-pktrm-stair4-lobby,Park Street,,
8850,node-pktrm-stair4-platform,Park Street,,
8851,node-pktrm-stair5-gl,Park Street,,
8852,node-pktrm-stair5-rl,Park Street,,
8853,node-pktrm-stair7-gl,Park Street,,
8854,node-pktrm-stair7-rl,Park Street,,
8855,node-pktrm-stair8-gl,Park Street,,
8856,node-pktrm-stair8-rl,Park Street,,
8857,node-pktrm-tremefare-paid,Park Street,,
8858,node-pktrm-tremefare-unpaid,Park Street,,
8859,node-pktrm-tremontstairs-lobby,Park Street,,
8860,node-pktrm-tremstairfare-paid,Park Street,,
8861,node-pktrm-tremstairfare-unpaid,Park Street,,
8862,node-pktrm-tremwfare-paid,Park Street,,
8863,node-pktrm-tremwfare-unpaid,Park Street,,
8864,node-pktrm-wbparkstairs-lobby,Park Street,,
8865,node-pktrm-wbupassstairs-platform,Park Street,,
8866,node-pktrm-wbupassstairs-under,Park Street,,
8867,node-pktrm-westfare-paid,Park Street,,
8868,node-pktrm-westfare-unpaid,Park Street,,
8869,node-pktrm-weststairs-lobby,Park Street,,
8870,node-pktrm-wintfare-paid,Park Street,,
8871,node-pktrm-wintfare-unpaid,Park Street,,
8872,place-portr,Porter,42.3884,-71.119149
8873,70065,Porter,42.3884,-71.119149
8874,70066,Porter,42.3884,-71.119149
8875,FR-0034,Porter,42.388401,-71.119148
8876,FR-0034-01,Porter,42.3884,-71.119149
8877,FR-0034-02,Porter,42.3884,-71.119149
8878,door-portr-cracross,"Porter - Massachusetts Ave (West), Buses",42.388604,-71.119752
8879,door-portr-crtransfer,"Porter - Massachusetts Ave (East), Buses",42.388254,-71.119099
8880,door-portr-elevator982,"Porter - Somerville Ave, Massachusetts Ave (Elevator)",42.388288,-71.118866
8881,door-portr-elevator985,Porter - Somerville Ave (Elevator),42.388389,-71.118992
8882,door-portr-escal,"Porter - Somerville Ave, Massachusetts Ave",42.388475,-71.119212
8883,node-504-lobby,Porter,42.388313,-71.11895
8884,node-504-street,Porter,42.388395,-71.119176
8885,node-505-lobby,Porter,42.388342,-71.11893
8886,node-505-street,Porter,42.388417,-71.119161
8887,node-506-nbplatform,Porter,42.388693,-71.119035
8888,node-506-sbplatform,Porter,42.388766,-71.119029
8889,node-507-nbplatform,Porter,42.388941,-71.119037
8890,node-507-sbplatform,Porter,42.388867,-71.119042
8891,node-509-lobby,Porter,42.38846,-71.11878
8892,node-509-sbplatform,Porter,42.388777,-71.118753
8893,node-510-lobby,Porter,42.388462,-71.118802
8894,node-510-sbplatform,Porter,42.388777,-71.118777
8895,node-511-lobby,Porter,42.388462,-71.118825
8896,node-511-sbplatform,Porter,42.388779,-71.118799
8897,node-982-lobby,Porter,42.388288,-71.118866
8898,node-983-lobby,Porter,42.388524,-71.119062
8899,node-983-nbplatform,Porter,42.388524,-71.119062
8900,node-983-sbplatform,Porter,42.388524,-71.119062
8901,node-985-lobby,Porter,42.388389,-71.118992
8902,node-986-crplatform,Porter,42.388193,-71.118924
8903,node-986-lobby,Porter,42.388193,-71.118924
8904,node-987-lobby,Porter,42.388489,-71.119066
8905,node-987-nbplatform,Porter,42.388489,-71.119066
8906,node-987-sbplatform,Porter,42.388489,-71.119066
8907,node-portr-506stairs-nbplatform,Porter,42.388712,-71.119054
8908,node-portr-506stairs-sbplatform,Porter,42.388761,-71.119051
8909,node-portr-507stairs-nbplatform,Porter,42.388922,-71.119018
8910,node-portr-507stairs-sbplatform,Porter,42.388872,-71.119021
8911,node-portr-crramp-elevator,Porter,42.388198,-71.118998
8912,node-portr-crramp-minihigh,Porter,42.388241,-71.119118
8913,node-portr-crstairs-crplatform,Porter,42.388124,-71.11877
8914,node-portr-crstairs-lobby,Porter,42.388161,-71.11887
8915,node-portr-eaststairs-crplatform,Porter,42.388218,-71.118983
8916,node-portr-farepaid,Porter,42.388397,-71.11885
8917,node-portr-fareunpaid,Porter,42.388397,-71.11885
8918,node-portr-lobbyrlstairs-lobby,Porter,42.38846,-71.11885
8919,node-portr-lobbyrlstairs-sbplatform,Porter,42.388763,-71.118826
8920,node-portr-massavestairs-crplatform,Porter,42.388267,-71.119103
8921,node-portr-massavestairs-lobby,Porter,42.388206,-71.118907
8922,node-portr-somervilleavestairs-lobby,Porter,42.388329,-71.118943
8923,node-portr-somervilleavestairs-street,Porter,42.388407,-71.11917
8924,node-portr-weststairs-crplatform,Porter,42.388432,-71.119672
8925,node-portr-weststairs-street,Porter,42.388474,-71.1198
8926,place-prmnl,Prudential,42.34557,-71.081696
8927,70239,Prudential,42.34557,-71.081696
8928,70240,Prudential,42.34557,-71.081696
8929,door-prmnl-huntington,Prudential - Huntington Ave,42.345791,-71.081609
8930,door-prmnl-prudential,Prudential - Prudential Center,42.345632,-71.081223
8931,node-150-lobby,Prudential,,
8932,node-150-street,Prudential,,
8933,node-151-lobby,Prudential,,
8934,node-151-street,Prudential,,
8935,node-152-lobby,Prudential,,
8936,node-152-platform,Prudential,,
8937,node-503-lobby,Prudential,,
8938,node-917-lobby,Prudential,,
8939,node-917-street,Prudential,,
8940,node-920-lobby,Prudential,,
8941,node-920-platform,Prudential,,
8942,node-921-lobby,Prudential,,
8943,node-921-platform,Prudential,,
8944,node-prmnl-152stair-platform,Prudential,,
8945,node-prmnl-920ramp-platform,Prudential,,
8946,node-prmnl-920stair-platform,Prudential,,
8947,node-prmnl-921ramp-platform,Prudential,,
8948,node-prmnl-921stair-platform,Prudential,,
8949,node-prmnl-ebstair-lobby,Prudential,,
8950,node-prmnl-ebstair-platform,Prudential,,
8951,node-prmnl-farepaid,Prudential,,
8952,node-prmnl-fareunpaid,Prudential,,
8953,node-prmnl-huntstair-lobby,Prudential,,
8954,node-prmnl-prustair-lobby,Prudential,,
8955,node-prmnl-prustair-street,Prudential,,
8956,node-prmnl-wbstair-lobby,Prudential,,
8957,node-prmnl-wbstair-platform,Prudential,,
8958,place-qamnl,Quincy Adams,42.233391,-71.007153
8959,41031,Quincy Adams,42.233238,-71.007244
8960,70103,Quincy Adams,42.233391,-71.007153
8961,70104,Quincy Adams,42.233391,-71.007153
8962,door-qamnl-burgin,Quincy Adams - Burgin Parkway,42.233317,-71.007363
8963,door-qamnl-indep,Quincy Adams - Independence Avenue,42.233436,-71.006137
8964,door-qamnl-pickup,Quincy Adams - Pick-up/Drop-off,42.232705,-71.007425
8965,place-qnctr,Quincy Center,42.251809,-71.005409
8966,32001,Quincy Center,42.251696,-71.004973
8967,32002,Quincy Center,42.251772,-71.005099
8968,32003,Quincy Center,42.251847,-71.005168
8969,32004,Quincy Center,42.251908,-71.0052
8970,32005,Quincy Center,42.251975,-71.005231
8971,70101,Quincy Center,42.251809,-71.005409
8972,70102,Quincy Center,42.251809,-71.005409
8973,MM-0079-S,Quincy Center,42.251809,-71.005409
8974,door-qnctr-burgin,Quincy Center - Burgin Parkway (Stairs),42.251403,-71.005508
8975,door-qnctr-burginramp,Quincy Center - Burgin Parkway (Ramp),42.25087,-71.005139
8976,door-qnctr-busway,Quincy Center - Hancock St,42.251586,-71.005003
8977,node-330-entrance,Quincy Center,42.251681,-71.005342
8978,node-330-platform,Quincy Center,42.251767,-71.005383
8979,node-810-entrance,Quincy Center,42.251488,-71.005189
8980,node-810-platform,Quincy Center,42.251488,-71.005189
8981,node-896-entrance,Quincy Center,42.25119,-71.005254
8982,node-896-platform,Quincy Center,42.25119,-71.005254
8983,node-qnctr-burgin-door,Quincy Center,42.251483,-71.005374
8984,node-qnctr-burginramp-cr,Quincy Center,42.25114,-71.005249
8985,node-qnctr-center-lobby,Quincy Center,42.251538,-71.00522
8986,node-qnctr-crstair-entrance,Quincy Center,42.25128,-71.005313
8987,node-qnctr-crstair-platform,Quincy Center,42.25128,-71.005313
8988,node-qnctr-elevfarepaid,Quincy Center,42.251538,-71.00522
8989,node-qnctr-elevfareunpaid,Quincy Center,42.251538,-71.00522
8990,node-qnctr-farepaid,Quincy Center,42.251593,-71.005255
8991,node-qnctr-fareunpaid,Quincy Center,42.251593,-71.005255
8992,node-qnctr-rdstair-entrance,Quincy Center,42.251695,-71.005296
8993,node-qnctr-rdstair-platform,Quincy Center,42.251781,-71.005346
8994,place-rbmnl,Revere Beach,42.407843,-70.992533
8995,70057,Revere Beach,42.40776,-70.992586
8996,70058,Revere Beach,42.407874,-70.992497
8997,door-rbmnl-beach,Revere Beach - Beach St,42.408455,-70.99255
8998,door-rbmnl-main,"Revere Beach - Ocean Ave, Shirley Ave",42.40782,-70.992633
8999,door-rbmnl-ocean,Revere Beach - 300 Ocean Ave,42.4079,-70.99211
9000,door-rbmnl-shirley,Revere Beach - Shirley Ave,42.407331,-70.992363
9001,node-884-lobby,Revere Beach,42.407853,-70.992649
9002,node-884-platform,Revere Beach,42.407853,-70.992649
9003,node-885-lobby,Revere Beach,42.407872,-70.992427
9004,node-885-platform,Revere Beach,42.407872,-70.992427
9005,node-rbmnl-884stair-lobby,Revere Beach,42.407892,-70.992669
9006,node-rbmnl-884stair-platform,Revere Beach,42.407952,-70.992655
9007,node-rbmnl-885stair-lobby,Revere Beach,42.407911,-70.99243
9008,node-rbmnl-885stair-platform,Revere Beach,42.408005,-70.992465
9009,node-rbmnl-beachfarepaid,Revere Beach,42.40844,-70.992549
9010,node-rbmnl-beachfareunpaid,Revere Beach,42.40844,-70.992549
9011,node-rbmnl-beachstair,Revere Beach,42.408327,-70.992529
9012,node-rbmnl-farepaid,Revere Beach,42.407872,-70.992533
9013,node-rbmnl-fareunpaid,Revere Beach,42.407872,-70.992533
9014,node-rbmnl-oceanstair,Revere Beach,42.407819,-70.992395
9015,node-rbmnl-shirleyfarepaid,Revere Beach,42.407357,-70.992379
9016,node-rbmnl-shirleyfareunpaid,Revere Beach,42.407357,-70.992379
9017,node-rbmnl-shirleystair,Revere Beach,42.407433,-70.992394
9018,place-rcmnl,Roxbury Crossing,42.331397,-71.095451
9019,70008,Roxbury Crossing,42.330671,-71.096121
9020,70009,Roxbury Crossing,42.33064,-71.09604
9021,door-rcmnl-tremont,Roxbury Crossing - Tremont St,42.331415,-71.09548
9022,node-rcmnl-134-lobby,Roxbury Crossing,42.331227,-71.095574
9023,node-rcmnl-134-platform,Roxbury Crossing,42.331132,-71.095658
9024,node-rcmnl-847-lobby,Roxbury Crossing,42.331244,-71.095608
9025,node-rcmnl-847-platform,Roxbury Crossing,42.331244,-71.095608
9026,node-rcmnl-farepaid,Roxbury Crossing,42.33129,-71.095567
9027,node-rcmnl-fareunpaid,Roxbury Crossing,42.33129,-71.095567
9028,node-rcmnl-stairs-lobby,Roxbury Crossing,42.331234,-71.095679
9029,node-rcmnl-stairs-platform,Roxbury Crossing,42.331167,-71.095731
9030,place-river,Riverside,42.337352,-71.252685
9031,38155,Riverside,42.336666,-71.253304
9032,70160,Riverside,42.337317,-71.252256
9033,70161,Riverside,42.337348,-71.252236
9034,door-river-estairs,"Riverside - Grove Street, Parking",42.337258,-71.252523
9035,door-river-ramp,"Riverside - Buses, Parking (Ramp)",42.33727,-71.252948
9036,door-river-wstairs,"Riverside - Buses, Parking (Stairs)",42.337328,-71.252858
9037,node-river-estairs-lobby,Riverside,42.337291,-71.252617
9038,node-river-farepaid,Riverside,42.337352,-71.252685
9039,node-river-fareunpaid,Riverside,42.337352,-71.252685
9040,node-river-ramp-lobby,Riverside,42.337347,-71.252761
9041,node-river-wstairs-lobby,Riverside,42.33733,-71.25277
9042,place-rsmnl,Reservoir,42.335088,-71.148758
9043,21917,Reservoir,42.33512,-71.149405
9044,70174,Reservoir,42.335181,-71.147879
9045,70175,Reservoir,42.335163,-71.148601
9046,door-rsmnl-eramp,"Reservoir - Chestnut Hill Ave, Cleveland Circle (Ramp)",42.334975,-71.148607
9047,door-rsmnl-estairs,"Reservoir - Chestnut Hill Ave, Buses (Park St & North)",42.335051,-71.1487
9048,door-rsmnl-wramp,Reservoir - Cleveland Circle (Ramp),42.335271,-71.14981
9049,door-rsmnl-wstairs,"Reservoir - Chestnut Hill Ave, Buses (Riverside)",42.335157,-71.148775
9050,node-rsmnl-eramp-platform,Reservoir,42.335163,-71.14788
9051,node-rsmnl-estairs-platform,Reservoir,42.335076,-71.148542
9052,node-rsmnl-wramp-platform,Reservoir,42.335125,-71.149228
9053,node-rsmnl-wstairs-platform,Reservoir,42.335184,-71.148618
9054,place-rugg,Ruggles,42.336377,-71.088961
9055,17861,Ruggles,42.336572,-71.089616
9056,17862,Ruggles,42.336489,-71.089085
9057,17863,Ruggles,42.33639,-71.08905
9058,70010,Ruggles,42.33649,-71.089684
9059,70011,Ruggles,42.336451,-71.089635
9060,NEC-2265,Ruggles,42.336608,-71.089208
9061,NEC-2265-01,Ruggles,42.336339,-71.089517
9062,NEC-2265-02,Ruggles,42.337659,-71.087737
9063,NEC-2265-03,Ruggles,42.336368,-71.089554
9064,door-rugg-buses,"Ruggles - Columbus Ave, Buses",42.336473,-71.089194
9065,door-rugg-columbus,"Ruggles - Columbus Ave, Tremont St",42.335873,-71.088906
9066,door-rugg-forsyth,"Ruggles - Northeastern, Forsyth St",42.33701,-71.089421
9067,door-rugg-ruggles,Ruggles - Ruggles St,42.335891,-71.090358
9068,door-rugg-track2,Ruggles - Columbus Ave (Commuter Rail - Track 2),42.338187,-71.087078
9069,door-rugg-upper,Ruggles - Upper Busway,42.336821,-71.089501
9070,node-135-busway,Ruggles,,
9071,node-135-lobby,Ruggles,,
9072,node-136-lobby,Ruggles,,
9073,node-136-platform,Ruggles,,
9074,node-137-lobby,Ruggles,,
9075,node-137-platform,Ruggles,,
9076,node-138-bottom,Ruggles,42.336913,-71.089399
9077,node-138-top,Ruggles,42.336861,-71.089372
9078,node-728-lobby,Ruggles,42.336228,-71.089127
9079,node-728-street,Ruggles,42.336228,-71.089127
9080,node-848-busway,Ruggles,42.336486,-71.089081
9081,node-848-lobby,Ruggles,42.336486,-71.089081
9082,node-849-lobby,Ruggles,42.336466,-71.08939
9083,node-849-platform,Ruggles,42.336466,-71.08939
9084,node-850-lobby,Ruggles,42.336583,-71.089568
9085,node-850-platform,Ruggles,42.336583,-71.089568
9086,node-851-bottom,Ruggles,42.336924,-71.08933
9087,node-851-top,Ruggles,42.336924,-71.08933
9088,node-rugg-bus1stairs-busway,Ruggles,,
9089,node-rugg-bus1stairs-lobby,Ruggles,,
9090,node-rugg-bus2stairs-busway,Ruggles,,
9091,node-rugg-bus2stairs-lobby,Ruggles,,
9092,node-rugg-columbusstairs-top,Ruggles,,
9093,node-rugg-crstairs-lobby,Ruggles,,
9094,node-rugg-crstairs-platform,Ruggles,,
9095,node-rugg-farepaid,Ruggles,,
9096,node-rugg-fareunpaid,Ruggles,,
9097,node-rugg-forsythstairs-bottom,Ruggles,,
9098,node-rugg-forsythstairs-top,Ruggles,,
9099,node-rugg-olexit-farepaid,Ruggles,,
9100,node-rugg-olexit-fareunpaid,Ruggles,,
9101,node-rugg-olexit-platform,Ruggles,,
9102,node-rugg-olnstairs-lobby,Ruggles,,
9103,node-rugg-olnstairs-platform,Ruggles,,
9104,node-rugg-olsstairs-lobby,Ruggles,,
9105,node-rugg-olsstairs-platform,Ruggles,,
9106,node-rugg-track2ramp-bottom,Ruggles,42.336862,-71.088668
9107,node-rugg-track2ramp-top,Ruggles,42.336711,-71.088831
9108,place-rvrwy,Riverway,42.331684,-71.111931
9109,70255,Riverway,42.331391,-71.111925
9110,70256,Riverway,42.331871,-71.111961
9111,place-sbmnl,Stony Brook,42.317062,-71.104248
9112,70004,Stony Brook,42.317062,-71.104248
9113,70005,Stony Brook,42.317062,-71.104248
9114,door-sbmnl-main,Stony Brook - Amory St,42.3171,-71.104216
9115,node-sbmnl-132-lobby,Stony Brook,42.317323,-71.104299
9116,node-sbmnl-132-platform,Stony Brook,42.317204,-71.10436
9117,node-sbmnl-845-lobby,Stony Brook,42.317298,-71.104284
9118,node-sbmnl-845-platform,Stony Brook,42.317298,-71.104284
9119,node-sbmnl-farepaid,Stony Brook,42.317261,-71.104088
9120,node-sbmnl-fareunpaid,Stony Brook,42.317261,-71.104088
9121,node-sbmnl-stairs-lobby,Stony Brook,42.317312,-71.104258
9122,node-sbmnl-stairs-platform,Stony Brook,42.317193,-71.104314
9123,place-sdmnl,Suffolk Downs,42.390501,-70.997123
9124,70053,Suffolk Downs,42.390422,-70.997323
9125,70054,Suffolk Downs,42.39061,-70.99703
9126,door-sdmnl-benning,Suffolk Downs - Bennington St,42.390367,-70.996964
9127,door-sdmnl-walley,Suffolk Downs - Walley St,42.39064,-70.997388
9128,node-sdmnl-benn-farepaid,Suffolk Downs,42.390439,-70.997026
9129,node-sdmnl-benn-fareunpaid,Suffolk Downs,42.390439,-70.997026
9130,node-sdmnl-benn-ramp,Suffolk Downs,42.390416,-70.996914
9131,node-sdmnl-benn-stairs,Suffolk Downs,42.390349,-70.996949
9132,node-sdmnl-pib-platform,Suffolk Downs,42.390641,-70.997277
9133,node-sdmnl-pibstair-platform,Suffolk Downs,42.390644,-70.997215
9134,node-sdmnl-pob-platform,Suffolk Downs,42.390396,-70.997086
9135,node-sdmnl-pobstair-platform,Suffolk Downs,42.390504,-70.99706
9136,node-sdmnl-unib-street,Suffolk Downs,42.390671,-70.997343
9137,node-sdmnl-unob-street,Suffolk Downs,42.390388,-70.997057
9138,node-sdmnl-wall-farepaid,Suffolk Downs,42.390616,-70.997303
9139,node-sdmnl-wall-fareunpaid,Suffolk Downs,42.390616,-70.997303
9140,place-shmnl,Savin Hill,42.31129,-71.053331
9141,70087,Savin Hill,42.310603,-71.053678
9142,70088,Savin Hill,42.310591,-71.053612
9143,door-shmnl-savin,Savin Hill - Savin Hill Ave,42.311299,-71.053302
9144,door-shmnl-sydney,Savin Hill - South Sydney St,42.310856,-71.053701
